,PredictedValueExtensiveModel
15163,-769083.75
15169,988369.5
15170,3005085.0
15171,569971.1
15172,-2073198.5
15176,385387.62
15177,619625.0
15179,85268.484
15180,1053734.6
15181,1386891.9
15182,-667845.7
15184,456219.2
15186,2593576.0
15187,264795.4
15189,1670951.2
15193,-817698.8
15194,3774097.0
15195,1418242.8
15201,2128361.5
15202,1822482.0
15203,2596862.5
15204,-134900.67
15205,317078.3
15206,-550600.06
15207,833243.94
15208,885505.44
15209,564918.75
15210,-643758.9
15212,-28822.732
15213,1623060.9
15214,-466573.8
15215,2846251.8
15216,198589.5
15217,2200516.5
15218,1856168.8
15219,1760601.8
15220,-139916.03
15221,18495.846
15222,583528.56
15223,1591114.0
15228,1593603.2
15229,4068823.2
15230,1568362.8
15231,-491975.25
15232,133223.53
15235,685731.94
15236,339362.62
15237,126029.086
15238,-307129.12
15240,-407866.97
15241,2611432.5
15242,2062249.0
15243,-182915.4
15244,2401752.5
15245,1463707.0
15246,409532.6
15247,-264769.94
15249,2485431.2
15250,6109918.5
15251,-28822.732
15256,2705902.2
15257,798766.06
15258,604984.9
15259,-109470.81
15260,426226.7
15261,1259424.8
15262,-881575.75
15263,1046099.5
15264,-326809.12
15266,1891994.8
15267,369900.56
15268,-10002.268
15269,-583604.56
15271,1740316.5
15273,1438216.1
15276,-294138.56
15277,1790261.8
15278,853311.3
15279,1247130.8
15280,443393.84
15281,269184.97
15287,1655986.2
15288,2501290.2
15289,1125958.1
15293,2073904.0
15294,-208519.5
15295,612086.6
15298,850219.0
15299,60407.78
15301,749860.06
15302,723784.2
15303,628403.44
15305,1854694.1
15306,380505.4
15307,822494.75
15308,482941.3
15311,3039612.2
15312,1473373.2
15313,1465569.4
15314,698140.8
15315,-50834.703
15322,1208513.8
15323,785701.3
15324,328932.7
15325,277028.38
15326,144785.58
15328,718983.0
15330,894920.5
15331,-703308.9
15332,1831380.9
15333,766911.7
15334,1701714.5
15335,951714.1
15336,-167385.1
15337,3144040.0
15338,594149.2
15339,479391.38
15340,84381.62
15341,84065.945
15342,17252.148
15343,-173440.97
15345,-24631.63
15347,-428364.47
15348,443856.84
15349,405600.3
15350,-286084.03
15355,630447.6
15356,785701.3
15357,1890667.9
15358,195995.08
15359,543355.6
15361,-723469.4
15362,211304.73
15363,-183744.9
15365,1896695.4
15366,2665836.8
15367,-453429.88
15368,2096805.4
15369,44681.344
15370,-857630.94
15371,1378755.9
15372,406256.38
15373,485925.22
15374,731517.56
15375,780444.3
15376,1182887.5
15377,-318038.62
15378,-319549.66
15381,367201.62
15382,708243.75
15383,424375.3
15384,-319213.56
15385,79051.54
15386,-758170.9
15387,-41245.33
15388,867272.56
15389,976187.94
15390,1415702.0
15391,893757.56
15392,-988803.06
15393,475410.94
15397,2717205.0
15398,533606.75
15399,461444.12
15400,790374.94
15401,1984773.8
15402,-1296353.1
15403,431310.56
15404,785051.44
15405,43895.35
15406,345571.72
15410,1417954.0
15411,547827.3
15412,693078.06
15413,456992.12
15414,366128.0
15415,-1123304.0
15416,-239253.34
15417,459579.3
15418,885382.5
15421,507674.12
15422,321429.25
15423,-305678.94
15424,1898670.9
15426,1623191.8
15427,794435.8
15428,-131317.89
15429,372042.8
15430,2069366.1
15431,-769083.75
15438,1528583.6
15439,628159.9
15440,855083.0
15441,-671772.5
15444,857153.8
15445,1374482.9
15446,3909919.8
15447,-66493.13
15448,-750992.5
15449,386808.88
15450,1747045.8
15451,595766.9
15452,539365.9
15453,1587212.6
15454,550801.6
15455,-146733.47
15456,317733.47
15457,-157823.38
15460,1656988.4
15467,1523397.0
15468,-555813.4
15469,15595.074
15470,-709.70825
15472,-118799.89
15474,649615.44
15475,533242.25
15476,211670.3
15477,591786.44
15478,154996.0
15479,1046989.44
15480,-63373.703
15481,434898.94
15483,1999032.2
15484,1573108.0
15486,497281.88
15487,-840493.44
15488,452307.78
15489,-258292.64
15494,2691879.0
15495,3118899.0
15496,796558.25
15497,779580.1
15499,1833474.8
15500,2153720.8
15501,-510137.5
15502,627072.94
15503,1470025.6
15504,539243.94
15505,-365064.84
15506,2246110.5
15507,2522671.2
15508,4215561.5
15509,4534471.0
15510,388699.22
15511,3222344.5
15512,2069004.5
15513,5185091.0
15514,457250.62
15515,932185.56
15516,5471882.5
15517,-530738.0
15518,435861.3
15523,1119377.5
15524,1340865.6
15525,485225.06
15526,2578591.0
15528,32127.494
15529,2990288.2
15530,3120071.0
15531,1966344.2
15532,4736354.5
15533,894190.94
15534,1189192.4
15536,1108041.9
15537,6487171.0
15540,594721.06
15541,1753166.4
15542,1557405.0
15543,585037.94
15544,-173440.97
15548,604619.3
15549,1515751.5
15550,-2316692.8
15551,450892.06
15553,422525.06
15555,1551983.2
15557,790845.25
15558,4866379.0
15559,448054.72
15560,4377861.5
15562,1353965.5
15564,333180.9
15565,758340.3
15566,5566353.0
15567,-86267.23
15568,514439.44
15569,796273.94
15575,1388341.0
15576,738124.06
15579,532895.75
15581,1031312.1
15582,2663564.5
15586,2869127.5
15587,1521072.2
15588,1738293.8
15590,1328125.8
15593,447720.0
15594,2920139.2
15596,2493843.5
15597,1309502.5
15602,1955480.8
15603,360451.88
15604,-160316.17
15606,239010.36
15608,499331.8
15611,764769.4
15612,916218.7
15616,1646676.6
15618,2348676.5
15619,1978546.1
15621,100767.37
15627,2124396.8
15629,423669.94
15631,2010225.0
15634,814236.2
15637,1227705.6
15640,58604.766
15641,5307429.0
15642,4090160.2
15644,876463.25
15646,1911737.0
15647,1351968.1
15651,390413.62
15652,866060.4
15653,-60566.86
15656,918214.56
15657,-87741.164
15662,41180.79
15663,1764463.0
15664,969541.06
15666,1308660.5
15668,2034059.8
15669,1087065.9
15670,1415758.8
15674,700708.56
15675,1052590.1
15677,1884625.8
15679,478689.88
15680,839587.9
15682,814081.1
15684,2113327.8
15685,2880246.2
15691,1626437.6
15692,1443995.9
15699,-361221.8
15701,604984.9
15704,-31638.307
15706,-324996.34
15707,559096.9
15708,887449.0
15710,731696.3
15712,6078868.5
15716,948415.2
15717,1209971.9
15719,473940.0
15720,365647.2
15721,430521.4
15725,1007115.06
15726,1126901.1
15728,824573.3
15731,-151649.23
15733,1305366.1
15735,865163.75
15736,705977.06
15740,1228894.8
15741,2030404.5
15742,794435.8
15743,1082572.6
15744,652738.94
15749,3372444.5
15750,1511933.5
15751,808057.1
15752,-89810.57
15755,559214.06
15756,328409.25
15757,-683132.9
15758,1659590.5
15759,869414.94
15760,370489.06
15761,1046989.44
15762,1957429.2
15763,172223.53
15764,-297057.53
15765,1793465.1
15766,-86002.836
15767,363128.88
15768,-59625.188
15773,477190.44
15776,-2495106.5
15777,267496.0
15780,14220.039
15786,861134.4
15787,1506035.6
15791,1350784.5
15794,-3044572.5
15802,6109522.5
15803,2623880.2
15804,2833499.0
15805,1059226.1
15806,-512404.8
15808,1901117.6
15809,4203048.5
15810,797756.25
15811,3352591.2
15812,719434.44
15813,-132455.7
15814,8372611.0
15815,3913740.5
15816,5101174.0
15817,3384633.5
15818,2896242.5
15819,-240936.92
15820,7771960.5
15821,3245992.8
15826,6510823.5
15827,5550137.5
15828,911391.6
15829,318669.94
15830,1724587.6
15831,775760.5
15833,3743710.8
15834,-643411.8
15835,-88738.414
15836,-1246535.0
15838,1155241.8
15839,242438.28
15842,3237805.0
15843,1798038.8
15844,1865861.4
15845,885344.44
15846,775434.9
15847,803328.2
15848,1010545.56
15849,16072509.0
15850,2026275.4
15851,-1200359.9
15856,954658.25
15857,1468885.8
15859,789673.8
15860,-267625.66
15863,864158.25
15867,12611.432
15870,307850.03
15871,2557884.0
15872,2153603.0
15873,527974.06
15875,1191155.5
15878,4582103.5
15879,1369474.5
15883,3145189.0
15884,1683737.4
15885,406814.2
15886,675533.3
15893,1042493.6
15894,469354.2
15895,1047142.8
15896,2308952.2
15897,-693508.56
15899,1381005.1
15901,1564032.5
15905,310170.22
15906,1303656.8
15912,7123181.0
15917,1375105.4
15918,1513250.1
15919,234036.95
15920,801526.25
15921,1936493.1
15922,2471391.5
15923,804796.6
15924,238109.34
15925,655303.4
15926,-159958.7
15927,2126767.5
15928,722603.56
15929,1851735.1
15930,687277.1
15931,816168.7
15933,114010.73
15934,615631.6
15935,1603716.6
15936,-1192627.0
15941,2085849.9
15942,654057.25
15943,-240410.98
15944,27714.018
15946,2383454.0
15947,55643.727
15948,-537136.2
15949,-1133.0784
15950,906199.06
15951,4223525.0
15952,509934.44
15953,-469181.8
15956,1189523.6
15957,18495.846
15959,953657.56
15960,1284420.0
15961,1384812.5
15962,180311.12
15963,1304986.6
15964,424844.8
15965,-2418470.5
15966,386344.94
15970,795400.56
15971,2196911.5
15972,883477.56
15973,70841.5
15974,-219342.61
15975,64455.89
15976,376473.62
15977,1444822.0
15978,289215.06
15979,-143009.31
15980,369391.7
15981,548659.1
15982,1341021.8
15983,176681.19
15984,143547.95
15985,1921493.1
15986,403615.47
15987,-558969.3
15988,552902.8
15989,1393337.9
15990,1511358.4
15991,1498430.4
15992,172589.16
15993,897345.56
15994,2259585.8
15995,-26469.818
15996,-26469.818
16000,-392637.06
16001,2072962.0
16002,1349070.0
16004,111136.65
16005,654346.8
16006,-14818.428
16007,1489787.8
16008,1707242.2
16009,1519066.8
16011,-51488.17
16012,-1389957.8
16014,2803912.5
16015,1010023.9
16017,1674448.8
16019,-216568.47
16021,821161.75
16022,540072.6
16024,-160402.97
16025,134983.17
16029,1856023.5
16030,1767930.2
16031,474986.75
16034,666311.3
16035,-1064740.0
16037,52450.117
16038,739125.94
16039,835420.94
16041,600310.8
16042,372042.8
16044,-749149.0
16046,881060.94
16047,1069751.2
16048,790235.6
16049,-662319.4
16050,372042.8
16051,-276517.34
16052,-128475.26
16053,462083.44
16054,-724507.7
16060,1628652.2
16061,697255.75
16062,161959.52
16063,500707.75
16065,803734.2
16066,433604.8
16067,723685.1
16068,304125.8
16069,416636.8
16070,369900.56
16071,231350.47
16072,457853.5
16075,7743.705
16076,1839115.9
16077,1164267.1
16078,1168564.9
16079,761568.1
16080,328915.3
16081,-938087.4
16085,6805265.5
16086,1780613.9
16088,-634629.4
16089,222554.73
16090,2676262.8
16091,731711.0
16092,760772.2
16093,371909.56
16094,141090.53
16095,-75449.984
16096,6394604.5
16097,-207853.86
16098,-1277694.6
16099,7555076.5
16100,5567287.0
16101,1162085.4
16102,877508.06
16103,10380640.0
16104,1404979.8
16105,6985090.0
16106,384091.6
16107,491266.6
16108,6079845.5
16109,840211.56
16113,6071287.5
16114,4249929.0
16115,4780683.0
16116,64455.89
16117,1573794.9
16119,473111.38
16120,1552794.5
16121,963827.6
16122,1097252.4
16123,2172159.5
16124,260746.33
16125,4439723.5
16126,1809352.5
16127,8906557.0
16128,1583840.5
16130,2140766.0
16131,968847.4
16132,2388639.8
16135,1323607.4
16136,5354237.0
16137,93563.49
16140,1356420.4
16141,794263.25
16142,1837459.8
16143,-171509.47
16145,-512404.8
16146,2450046.0
16148,1487559.2
16151,2367994.5
16152,1513611.2
16153,1030190.9
16155,204218.11
16157,2612127.2
16158,2375384.8
16159,4299786.5
16160,433664.84
16162,2759395.2
16163,1094284.4
16164,6803853.0
16165,236809.53
16170,1357158.6
16171,1487462.1
16172,738631.06
16173,-67516.92
16174,-505634.25
16175,297351.75
16176,-55207.71
16178,1164559.9
16179,1057535.9
16180,1938442.4
16181,810099.9
16183,1975133.4
16184,-42067.727
16185,619958.6
16186,1929776.8
16187,1796962.8
16188,935590.94
16189,1462925.8
16190,68212.9
16192,1410362.4
16193,353800.75
16198,2667634.8
16199,586151.2
16200,3158448.2
16201,-538126.3
16202,-204570.06
16203,636782.25
16204,-676649.7
16205,1418787.1
16206,1599485.2
16207,-35860.22
16208,2228353.2
16209,1126203.0
16210,803328.2
16211,-191168.61
16213,3166548.2
16214,103649.01
16215,-537376.0
16217,1207646.2
16218,2939917.8
16219,695866.44
16220,-403886.6
16221,524581.3
16222,4727467.5
16223,-328615.6
16227,1593603.2
16228,2833364.5
16233,574984.7
16236,660343.3
16237,1131102.2
16239,1936015.5
16240,989295.1
16241,414092.7
16242,525770.75
16243,423006.7
16245,2699571.0
16246,794825.75
16248,1052004.6
16249,1115775.4
16250,423006.7
16251,513604.88
16257,1898171.6
16258,578287.1
16259,909553.44
16261,970514.1
16262,69557.19
16266,688770.75
16267,636548.94
16268,835201.3
16269,1235135.9
16270,-452609.44
16272,1189804.8
16273,675206.3
16274,-584504.44
16276,769114.7
16277,2470452.0
16283,-41339.844
16285,477190.44
16286,520317.94
16290,-170497.86
16292,-399932.06
16293,543907.56
16295,1210996.1
16296,1457823.2
16297,897584.3
16298,663359.0
16299,-502529.16
16300,723562.25
16301,507674.12
16302,84130.414
16304,4490074.5
16305,2574602.0
16306,743472.06
16309,-1018412.3
16314,1226021.5
16315,1171866.6
16316,488609.2
16317,1250284.8
16318,454399.94
16319,-1375092.5
16320,809157.94
16322,-262523.4
16324,373864.3
16325,906465.8
16326,861134.4
16328,-362122.78
16329,-29188.334
16332,232154.84
16334,-697819.56
16336,1125437.4
16337,-157823.38
16338,-250789.78
16343,264680.62
16345,-627196.5
16346,162128.58
16347,226471.05
16348,-797821.75
16349,983019.56
16350,634865.06
16351,1086572.6
16352,-489660.28
16353,43906.664
16356,1408516.5
16357,430812.53
16358,-479142.03
16359,2051634.5
16362,628403.44
16363,1151427.8
16364,691728.44
16369,1219691.2
16370,604984.9
16371,-388536.3
16372,604984.9
16373,1066378.1
16374,-136518.22
16375,604428.1
16377,1973046.0
16378,-97678.055
16379,413028.06
16381,-676755.0
16382,238109.34
16383,451222.0
16385,566708.8
16386,-718150.44
16387,507674.12
16388,372042.8
16389,886134.8
16390,217554.84
16391,531410.3
16392,704528.8
16393,-437140.7
16397,604984.9
16398,510124.56
16399,360451.88
16400,-446480.0
16401,-11149.6875
16402,-797821.75
16403,-136518.22
16405,457853.5
16407,80556.52
16408,237901.66
16409,-1236076.1
16410,906465.8
16411,-523873.8
16413,501983.56
16414,946863.6
16415,677793.94
16416,-149786.78
16418,1393912.0
16423,360451.88
16424,352520.5
16426,-115531.73
16432,-344616.2
16433,399999.47
16434,574591.6
16435,-728098.56
16436,1637547.1
16437,695048.94
16438,623903.4
16439,507674.12
16440,578937.7
16441,-40082.555
16443,500747.22
16444,1131538.1
16445,84381.62
16450,1419461.5
16452,822827.7
16455,-148069.78
16457,178459.23
16458,585587.7
16459,-656834.4
16460,745514.0
16461,-363269.53
16463,345571.72
16464,263140.38
16465,1592190.9
16467,623903.4
16470,434898.94
16471,129461.69
16472,916596.25
16473,55426.633
16474,-536087.1
16479,750748.44
16480,1636730.8
16482,271904.8
16484,-174802.12
16485,-326459.25
16487,1351246.8
16490,-74154.05
16493,-862664.5
16494,1087851.4
16495,667030.9
16497,-608741.56
16500,414092.7
16501,-85048.27
16509,-1422702.6
16511,-429382.5
16514,147854.39
16517,240971.11
16518,-754102.4
16519,375389.88
16522,-581708.2
16523,462199.5
16524,578937.7
16525,-712433.75
16528,-1070242.9
16530,792085.8
16533,-176080.44
16540,1296290.0
16541,1371929.8
16542,1575123.5
16543,579554.06
16544,5989360.5
16545,3363094.2
16547,4362567.0
16548,4199026.5
16549,1116507.4
16550,3501118.0
16551,1294945.8
16552,1113981.1
16553,202325.45
16554,2342405.5
16556,3565637.8
16557,884419.1
16558,8182125.5
16559,929456.6
16560,4976645.5
16561,2048897.2
16562,-76524.234
16563,2439981.5
16564,1690541.6
16568,5617944.0
16569,2241781.2
16570,519818.8
16573,1618226.4
16574,1638284.9
16575,3162608.2
16576,274052.94
16577,956107.56
16578,2137923.5
16579,4258164.5
16580,568007.1
16581,3497319.2
16583,5539624.0
16585,4380409.0
16586,3899370.0
16588,9294100.0
16589,3965313.8
16590,1808448.5
16591,2749643.5
16592,6437678.5
16593,2322324.8
16594,2622169.2
16598,1414641.4
16599,-794347.7
16600,-7691.669
16601,202293.94
16602,2400020.5
16603,924418.94
16605,1542403.9
16606,3474361.0
16610,610111.8
16611,544180.6
16613,-98915.664
16614,1328420.6
16615,1529862.5
16617,4068037.0
16618,162758.23
16619,862365.06
16625,785701.3
16626,522155.84
16630,367970.38
16632,575722.25
16633,-326809.12
16634,48696.234
16636,577503.5
16639,1085111.0
16641,431310.56
16642,847421.9
16645,1295062.4
16646,1161193.9
16647,1102892.9
16652,-363255.0
16653,181692.89
16654,2183295.2
16655,172681.67
16656,-1305956.1
16657,-229854.45
16659,-1277345.2
16660,274135.94
16661,1999103.0
16662,308106.25
16663,283440.72
16664,1295574.5
16665,1083522.5
16666,1335087.4
16667,263140.38
16668,778595.1
16669,1175247.4
16670,1665278.1
16671,853311.3
16672,-218841.16
16673,726598.2
16678,990207.8
16681,-269132.5
16682,1157183.8
16683,632309.6
16684,1233982.0
16685,738989.7
16686,503184.75
16687,-830171.94
16691,403979.84
16693,552639.4
16694,129461.69
16700,2340774.5
16701,5983933.5
16703,-1538657.0
16710,226658.73
16712,499617.0
16713,-1007609.0
16714,-1021911.5
16715,634830.5
16718,794825.75
16720,1024282.5
16725,4169589.0
16727,-234951.47
16729,2100986.5
16731,580469.4
16736,1403130.5
16738,648112.4
16739,712333.44
16740,-230222.89
16741,231658.3
16742,-818267.56
16744,894099.0
16745,1328786.9
16746,-3004491.2
16748,569547.6
16749,-1101145.0
16750,1609034.5
16751,4700466.0
16753,5363366.5
16755,464134.72
16756,3549990.2
16758,-1816159.8
16763,1593603.2
16764,602781.1
16765,449053.94
16766,150126.06
16767,-490228.75
16768,305030.75
16770,-3681705.5
16771,577585.0
16772,-74007.8
16774,3919668.2
16775,2245674.8
16777,1919768.0
16778,585014.8
16779,1034260.4
16780,846844.5
16781,-751404.7
16782,1419443.9
16783,687768.25
16784,1038080.8
16785,556403.25
16786,-607155.56
16795,676559.75
16799,-283829.25
16801,-1303742.0
16805,373881.0
16806,171905.03
16807,688000.0
16808,835201.3
16809,3483609.5
16812,1969805.8
16813,1009242.75
16814,-94486.63
16821,945242.0
16826,2435517.0
16828,1241613.0
16829,706367.0
16830,-167158.11
16847,1349070.0
16849,366224.7
16850,-1984611.2
16853,515579.8
16854,-322479.0
16856,420695.25
16859,-127322.18
16860,716984.56
16861,886134.8
16862,-1060431.5
16864,28113.771
16868,186278.78
16869,-1222467.8
16877,1052590.1
16878,438872.3
16879,-1567.2004
16883,1493826.2
16884,83893.29
16888,231941.84
16890,2630827.0
16891,1190754.4
16892,3739122.0
16893,-1054295.9
16901,245906.27
16903,325053.3
16906,-586536.5
16910,743472.06
16917,1544122.2
16924,1444250.5
16925,1199503.2
16928,305810.06
16929,539327.4
16930,1403619.4
16932,523628.03
16933,474449.84
16935,-47696.336
16936,1693147.2
16938,751698.25
16939,556835.4
16942,1436466.1
16943,895742.9
16946,622065.2
16956,-328863.7
16958,-1756650.6
16960,1612127.8
16962,-173440.97
16963,1867524.5
16966,297354.06
16967,-689904.56
16968,2517039.5
16969,1749066.1
16972,-841858.9
16973,-206217.05
16975,666411.2
16976,-26469.818
16980,550482.5
16981,1779977.2
16982,4599048.5
16983,687301.75
16984,3663107.2
16986,206233.47
16987,837954.6
16988,110882.32
16989,1818633.5
16990,2102934.2
16991,145530.27
16992,5825326.0
16993,1012214.0
16994,4519082.0
16995,1260529.2
16996,-114993.02
16997,4245353.5
16998,3471448.0
17000,3357244.2
17001,943760.9
17002,-515879.38
17003,1043944.4
17009,4890504.0
17010,1592602.4
17011,3405946.8
17013,-996866.1
17015,-21196.434
17016,-1084917.0
17017,6388975.0
17018,-478747.94
17020,1535974.1
17021,1104882.4
17022,610532.2
17023,-1078486.8
17024,-146203.0
17026,-66092.51
17028,4355718.5
17029,692253.1
17030,1303994.6
17031,1051676.4
17032,7181956.0
17033,453285.84
17034,1078343.2
17035,-734019.56
17038,2779534.2
17039,-85533.01
17040,4882532.5
17041,-679595.06
17042,-1703016.4
17043,366313.12
17046,1888564.0
17047,948005.7
17048,4891868.5
17051,605191.6
17052,468565.78
17053,524581.3
17054,-1186950.6
17055,-731262.0
17056,1642925.6
17057,446159.94
17058,6484127.5
17059,974814.9
17060,857207.9
17061,-106747.305
17062,1633692.6
17063,834307.9
17064,849379.9
17069,866425.94
17070,958064.5
17071,309703.06
17074,305810.06
17075,777036.44
17076,1057901.4
17077,-270311.1
17078,-842424.3
17079,752431.3
17080,502471.88
17082,683837.25
17083,9810573.0
17085,3809728.5
17086,1601220.6
17087,1233086.9
17090,3151667.0
17091,867929.7
17093,1936473.1
17094,961420.06
17095,136432.05
17096,-478601.16
17102,1436649.4
17103,314695.94
17104,578287.1
17109,5485501.5
17110,571800.9
17112,1003330.06
17113,902664.5
17115,1729859.5
17116,1809540.1
17117,1797611.1
17118,1144544.2
17119,12162.518
17120,-541356.4
17121,769114.7
17122,-88951.4
17126,1064413.4
17127,653722.0
17128,1119845.6
17129,4222306.0
17130,2316170.5
17131,221358.3
17132,277584.22
17133,-537376.0
17139,1096660.2
17140,1536514.9
17141,1985554.5
17142,-460512.0
17145,1490892.4
17147,-124896.16
17148,2871829.2
17150,-258932.83
17151,-308583.84
17152,1748879.2
17155,478026.44
17156,86363.695
17157,-80915.96
17158,4173836.5
17160,-1887737.0
17161,2321832.5
17162,837221.75
17163,-434040.72
17170,446620.12
17171,877833.25
17172,1355433.0
17173,144811.64
17175,120273.055
17177,589849.8
17178,48109.766
17180,702386.5
17181,733540.9
17182,-83291.48
17183,49699.305
17184,552639.4
17185,381127.3
17186,552639.4
17195,-734870.25
17196,738776.7
17197,457220.2
17198,525770.75
17199,1416328.0
17200,-901438.75
17201,585518.7
17202,1842409.9
17203,560658.56
17204,172589.16
17208,1593603.2
17209,1446801.5
17210,498116.5
17211,216626.62
17212,892049.1
17213,1209829.5
17214,-706706.3
17216,858052.8
17217,1729242.1
17218,336530.62
17219,-4165.33
17225,3270357.0
17226,432055.88
17227,1387188.8
17228,-796893.2
17229,541887.44
17231,1366770.2
17232,550801.6
17235,1591114.0
17236,172589.16
17237,837185.9
17242,1175208.5
17243,-107878.1
17244,405027.75
17247,597748.4
17248,-1079042.1
17249,266121.94
17251,1445063.1
17252,-484073.94
17253,2233757.2
17254,-3111791.0
17255,-1355370.5
17258,-173440.97
17259,340123.47
17260,-724118.06
17261,344959.88
17265,4701659.0
17266,1787632.8
17267,-61942.4
17268,9581.916
17274,745674.25
17275,1119377.5
17276,424194.94
17277,278056.2
17278,-411791.2
17279,2943693.5
17282,2064383.5
17283,-1068904.1
17285,-465934.34
17286,928883.2
17287,329403.28
17288,431310.56
17291,831573.44
17292,916768.3
17294,146168.89
17297,1838922.0
17298,-3111829.5
17299,475777.9
17304,231131.27
17305,61040.125
17306,21030.07
17307,-70566.01
17309,2436497.2
17310,206233.47
17311,2729549.0
17312,334875.0
17313,1188916.1
17314,1405486.5
17315,1057298.0
17316,705977.06
17317,234971.16
17320,464993.4
17321,1683658.6
17322,397920.3
17323,289073.38
17324,59446.047
17325,550801.6
17326,2259585.8
17327,-24631.63
17328,-662319.4
17332,988369.5
17333,2410688.5
17334,-907340.44
17336,-331515.38
17337,2598064.0
17338,-729520.5
17340,-820919.3
17341,-169704.94
17342,619922.9
17343,-89619.51
17345,1716036.2
17347,-193227.94
17351,131520.62
17354,917074.0
17356,852503.75
17357,527974.06
17364,1131800.8
17365,772850.2
17366,2386000.2
17370,1147446.5
17371,835810.94
17372,1037870.2
17373,1351246.8
17374,883194.9
17375,942246.06
17380,2906937.0
17383,1218213.6
17384,-853499.2
17385,-69597.32
17386,2674631.5
17387,695018.75
17388,-880779.75
17389,684533.6
17393,667367.75
17394,360451.88
17395,232656.89
17396,557455.2
17397,-286549.7
17398,-275188.44
17399,478935.94
17400,499365.62
17401,203015.61
17402,1461873.8
17403,3065042.5
17404,-146750.84
17405,-800499.5
17406,533606.75
17407,527974.06
17408,585014.8
17409,-173440.97
17410,31313.107
17412,-597461.06
17413,-237929.4
17414,-65711.055
17415,39100.195
17416,84130.414
17418,1894384.6
17419,-562912.06
17420,-61496.836
17421,227888.16
17426,623723.5
17427,-774234.94
17428,1756547.0
17429,-349803.5
17431,-619479.75
17432,544593.25
17433,161550.73
17434,336713.12
17435,-923016.2
17436,4049200.2
17437,729681.06
17439,622065.2
17440,361956.06
17441,363128.88
17442,805159.0
17443,-448852.22
17444,1999032.2
17445,-299335.75
17446,301832.38
17447,-1103255.6
17448,375319.1
17449,673379.25
17451,-306929.97
17459,280293.2
17460,18960.182
17461,255588.2
17464,970658.1
17465,1448937.2
17468,-919593.7
17472,430812.53
17475,-901438.75
17476,334039.0
17477,-37911.867
17478,507674.12
17479,498160.8
17484,5450196.5
17486,-311745.12
17489,400528.06
17491,-1255090.8
17492,-580667.5
17493,52997.383
17495,-2078819.5
17497,586087.75
17498,4203105.5
17499,165140.58
17501,361392.1
17502,978643.75
17503,231363.67
17504,-252248.55
17505,289733.53
17506,475897.1
17507,1632371.0
17513,-254254.44
17514,-158349.44
17518,760806.1
17520,-483451.75
17521,370433.97
17522,416502.38
17523,1725377.0
17525,-391412.72
17528,737218.8
17532,-191346.1
17533,391619.66
17534,433938.84
17536,-795095.75
17542,2056077.5
17544,561161.75
17547,121018.82
17549,-1497054.2
17550,1152421.8
17551,133346.27
17552,1272438.8
17553,-26984.537
17554,99531.15
17556,1308195.4
17558,-108177.086
17559,1390848.5
17560,-2146980.0
17561,1058221.5
17566,1087790.9
17567,-63613.9
17568,-1402334.8
17572,-128790.125
17574,-411624.25
17575,675950.94
17576,-712433.75
17577,2149452.2
17583,310178.22
17586,622065.2
17587,562485.3
17589,274824.66
17591,1139142.0
17592,622065.2
17595,88735.695
17596,2407062.0
17597,-229842.2
17599,1191218.1
17600,69945.85
17603,1373837.5
17604,-1853232.8
17607,646310.2
17608,4954510.5
17610,1878515.0
17615,-2189605.8
17616,1655031.1
17620,783596.75
17622,-432950.38
17625,731784.9
17630,4245312.0
17632,167353.55
17638,6650856.0
17641,1280697.1
17642,562623.75
17643,3040411.5
17644,344959.88
17648,536328.2
17649,707282.56
17650,522155.84
17652,-21082.574
17653,200615.36
17657,578937.7
17661,928471.94
17664,1412336.2
17666,1547185.2
17667,172589.16
17668,-608631.4
17669,4940198.5
17673,625414.75
17674,873404.6
17675,-2314247.2
17676,-574519.2
17677,-264312.94
17678,-390414.3
17682,-2226651.8
17684,1062565.4
17685,7656.2695
17687,630369.1
17690,622065.2
17691,578937.7
17692,-558241.6
17693,129461.69
17698,-247950.56
17699,-292916.06
17707,481167.12
17708,1783404.2
17711,-505680.16
17714,-436903.2
17717,1020285.4
17723,939566.4
17727,-196615.17
17737,-290137.94
17738,622065.2
17739,839401.44
17740,535248.3
17750,954680.5
17751,-320789.7
17753,999094.94
17758,285737.3
17767,1340277.0
17778,1045076.9
17788,60485.484
17790,93372.43
17796,578937.7
17799,1691656.0
17801,1258650.2
17809,539573.1
17812,-895526.4
17815,775841.06
17816,956879.25
17819,-52688.797
17820,-222973.72
17821,121897.04
17822,274824.66
17825,669315.3
17834,-274807.94
17839,-762718.4
17842,2521414.2
17849,10460.975
17870,323944.2
17876,968848.44
17885,903736.1
17899,539573.1
17900,27714.018
17901,520317.94
17903,417334.8
17904,-753245.75
17906,-367472.7
17908,622065.2
17910,527974.06
17913,334404.62
17914,518905.44
17917,-600735.2
17925,-598651.6
17927,316576.38
17932,4952831.5
17933,586087.75
17934,1648732.4
17942,-1121357.0
17943,1145195.0
17945,456284.6
17947,-215923.61
17949,519024.56
17953,1641537.4
17954,522155.84
17960,-179197.95
17963,906465.8
17964,866495.3
17965,174427.38
17966,170167.67
17970,-2902192.0
17972,334404.62
17973,-219847.02
17974,174427.38
17977,968848.44
17978,70039.52
17981,2025494.8
17982,1125148.1
17983,590505.44
17985,552549.4
17987,832949.1
17988,1876711.1
17993,-617960.3
17995,1299523.0
