,PredictedValueXGB
2063,536894.44
2064,536894.44
2066,536894.44
2067,536894.44
2068,577320.5
2069,528286.2
2070,536894.44
2071,536894.44
2076,1774236.1
2077,563446.2
2078,1210309.5
2079,451869.88
2082,597849.75
2083,589826.44
2084,589826.44
2085,856896.2
2086,568712.25
2089,533552.25
2090,528286.2
2091,536894.44
2092,518877.06
2093,536894.44
2094,589826.44
2095,528286.2
2096,536894.44
2097,3198882.8
2098,1806019.5
2099,714773.6
2100,583718.56
2101,592442.0
2102,577320.5
2106,531383.0
2107,589826.44
2108,1105308.8
2109,536894.44
2110,1054339.9
2111,2099561.0
2112,672063.5
2113,577320.5
2114,568712.25
2115,589826.44
2116,536894.44
2117,577320.5
2118,536894.44
2119,549400.4
2120,776893.06
2121,536894.44
2122,923868.3
2123,1058724.2
2124,568712.25
2125,577320.5
2126,804177.8
2127,568712.25
2128,572054.44
2129,713470.4
2130,536894.44
2131,563483.1
2132,411443.84
2133,563446.2
2137,536894.44
2138,549400.4
2139,540792.1
2140,549400.4
2141,566543.0
2142,1134955.1
2143,1054339.9
2144,536894.44
2145,418170.25
2146,568712.25
2147,536894.44
2148,418170.25
2149,589826.44
2150,559303.1
2151,536894.44
2152,634655.3
2153,528286.2
2154,536894.44
2155,549400.4
2156,785132.3
2157,518877.06
2158,536894.44
2159,1782207.9
2163,3331561.0
2164,577320.5
2165,577320.5
2166,536894.44
2168,929134.4
2169,536894.44
2170,528286.2
2171,572054.44
2172,959951.94
2173,531383.0
2174,435823.72
2175,584560.4
2176,878555.56
2177,528286.2
2178,577435.6
2179,954775.75
2180,563446.2
2181,1125052.2
2182,589826.44
2183,473602.53
2184,577320.5
2185,577320.5
2186,536894.44
2187,549400.4
2192,577435.6
2193,445553.94
2194,536894.44
2195,541491.0
2196,1054339.9
2197,528286.2
2198,536894.44
2199,466876.1
2200,536894.44
2201,1106957.0
2202,536894.44
2203,577435.6
2204,584560.4
2205,536894.44
2207,586815.4
2208,539670.25
2209,577320.5
2210,536894.44
2211,577320.5
2212,584677.6
2213,873289.5
2217,411443.84
2218,435823.72
2219,418170.25
2220,536894.44
2221,549400.4
2222,549400.4
2223,577320.5
2224,589826.44
2225,536894.44
2226,577320.5
2227,536894.44
2228,589826.44
2229,536894.44
2230,536894.44
2231,694618.94
2232,549400.4
2233,536894.44
2234,589826.44
2235,607113.44
2236,549400.4
2237,528286.2
2238,1111982.2
2239,549400.4
2240,931634.7
2241,416040.4
2246,2916519.0
2247,536894.44
2248,682085.75
2249,536894.44
2250,549400.4
2251,528286.2
2253,572054.44
2254,418170.25
2255,536894.44
2256,524890.9
2257,549400.4
2258,577320.5
2259,536894.44
2260,577320.5
2261,411443.84
2262,577320.5
2263,531383.0
2264,536894.44
2265,466991.28
2266,577435.6
2267,528286.2
2268,577320.5
2269,528286.2
2270,536894.44
2271,981611.25
2275,435823.72
2276,589826.44
2277,549400.4
2278,536894.44
2279,916628.44
2280,528286.2
2281,5231583.5
2282,592326.8
2283,536894.44
2284,741771.75
2285,878555.56
2286,577320.5
2287,518877.06
2288,577320.5
2289,577435.6
2290,1054339.9
2291,597849.75
2292,411443.84
2293,568712.25
2294,712352.4
2295,1295807.1
2296,589941.56
2297,435823.72
2298,802727.06
2303,536894.44
2304,418170.25
2305,572054.44
2307,577320.5
2308,577320.5
2309,536894.44
2310,536894.44
2311,577320.5
2312,549400.4
2313,536894.44
2314,536894.44
2315,446603.78
2316,536894.44
2317,911362.4
2318,577320.5
2319,577320.5
2321,536894.44
2322,533699.6
2323,536894.44
2324,577320.5
2325,536894.44
2326,411443.84
2330,536894.44
2331,458596.28
2332,480713.94
2333,476249.78
2334,458596.28
2335,577320.5
2336,476249.78
2337,720112.44
2338,738163.6
2339,418170.25
2340,528286.2
2341,536894.44
2342,411443.84
2343,536894.44
2344,577435.6
2346,536894.44
2347,451869.88
2348,959951.94
2349,518877.06
2350,572054.44
2351,458596.28
2352,518877.06
2353,549400.4
2354,536894.44
2358,536894.44
2359,536894.44
2360,549400.4
2361,584560.4
2362,563446.2
2363,536894.44
2364,955982.75
2365,536894.44
2366,842742.25
2367,577320.5
2368,411443.84
2369,473602.53
2370,577320.5
2371,528286.2
2372,878555.56
2373,572054.44
2374,918220.75
2375,572054.44
2376,411443.84
2377,661536.75
2378,568712.25
2379,435823.72
2380,1215897.8
2381,572054.44
2382,981611.25
2386,536894.44
2387,592326.8
2388,518877.06
2389,589941.56
2390,536894.44
2391,577320.5
2392,536894.44
2393,536894.44
2394,536894.44
2395,435823.72
2396,878555.56
2397,536894.44
2398,2597885.5
2399,536894.44
2400,878555.56
2401,905675.94
2402,682200.94
2403,549400.4
2404,988853.25
2405,694618.94
2406,959951.94
2407,536894.44
2411,964749.0
2412,577320.5
2413,584560.4
2414,435823.72
2415,528286.2
2416,577320.5
2417,549400.4
2418,559303.1
2419,634655.3
2420,536894.44
2421,577320.5
2422,536894.44
2423,509204.47
2424,528286.2
2425,536894.44
2426,536894.44
2427,528286.2
2428,536894.44
2429,712352.4
2430,572054.44
2431,458596.28
2432,528286.2
2433,577320.5
2434,1167701.0
2435,536894.44
2436,528286.2
2440,871902.44
2441,531383.0
2442,528286.2
2443,770086.06
2444,592326.8
2445,536894.44
2446,476249.78
2447,572054.44
2448,549400.4
2449,572054.44
2450,536894.44
2451,577320.5
2452,418170.25
2453,559303.1
2454,577320.5
2455,589826.44
2456,599684.0
2457,445553.94
2458,536894.44
2459,572054.44
2460,577320.5
2461,563446.2
2462,536894.44
2463,411443.84
2468,536894.44
2469,566543.0
2470,536894.44
2471,536894.44
2472,536894.44
2473,536894.44
2474,536894.44
2475,911362.4
2476,536894.44
2477,592442.0
2479,536894.44
2480,741830.2
2481,577435.6
2482,536894.44
2483,536894.44
2484,878555.56
2486,577320.5
2487,568712.25
2488,536894.44
2489,536894.44
2490,592442.0
2491,536894.44
2492,528286.2
2497,548558.56
2498,577320.5
2499,418170.25
2500,577320.5
2501,411443.84
2502,529185.1
2503,589826.44
2504,964947.94
2505,536894.44
2506,536894.44
2507,584560.4
2508,411443.84
2509,528286.2
2510,536894.44
2511,536894.44
2512,577320.5
2513,536894.44
2514,528286.2
2515,536894.44
2516,577435.6
2517,536894.44
2518,536894.44
2519,536894.44
2520,785132.3
2526,536894.44
2527,536894.44
2528,411443.84
2529,411443.84
2530,536894.44
2531,528286.2
2532,476249.78
2533,536894.44
2534,549400.4
2535,549400.4
2536,473717.72
2537,878555.56
2538,741830.2
2539,536894.44
2540,804177.8
2541,445553.94
2542,451869.88
2543,528286.2
2544,528286.2
2545,536894.44
2546,536894.44
2547,577320.5
2548,536894.44
2549,418170.25
2550,536894.44
2551,528286.2
2552,648676.06
2553,476249.78
2554,536894.44
2555,1054339.9
2559,572054.44
2560,549400.4
2561,549400.4
2562,549400.4
2563,549400.4
2564,544136.44
2565,549400.4
2566,577320.5
2567,577320.5
2568,878555.56
2569,536894.44
2570,1054339.9
2571,536894.44
2572,577320.5
2574,549400.4
2575,536894.44
2576,916628.44
2577,577320.5
2578,536894.44
2579,518877.06
2580,586815.4
2581,584560.4
2582,536894.44
2587,536894.44
2588,549400.4
2589,411443.84
2590,549400.4
2591,572054.44
2592,549400.4
2593,536894.44
2594,554037.06
2595,549400.4
2596,549400.4
2597,577320.5
2598,577320.5
2599,476364.88
2600,549400.4
2601,549400.4
2602,788420.2
2603,489846.28
2604,536894.44
2605,536894.44
2606,544136.44
2607,549400.4
2608,528286.2
2609,470983.72
2610,592442.0
2611,411443.84
2616,8926202.0
2617,1959744.4
2618,2051535.8
2619,1606870.6
2620,1691636.6
2621,2265602.5
2622,1768471.1
2623,3741988.5
2624,2727949.5
2625,2838762.0
2626,3740110.2
2627,2149517.0
2628,3821982.5
2629,5049774.5
2630,2417275.2
2631,1598262.4
2632,3412531.8
2633,2056321.1
2634,2222391.8
2635,3321176.2
2636,2229491.8
2637,4839149.5
2638,10287995.0
2639,1642030.8
2640,2818395.0
2641,6510475.5
2642,2127529.2
2647,1325004.1
2648,1525473.4
2649,1275978.4
2650,1890740.9
2651,1948477.4
2652,2080569.5
2653,1313103.9
2654,2379164.8
2655,2905495.2
2656,1283220.4
2657,7566991.0
2658,1614728.6
2659,1201258.4
2660,1743745.6
2661,1749983.0
2662,4709884.5
2663,1746748.2
2664,3021849.8
2665,1247005.1
2666,1697567.6
2667,2306334.2
2668,1939161.9
2669,3680909.5
2670,1746748.2
2671,2104574.8
2676,1272756.2
2677,4031013.2
2678,1366752.4
2679,1551054.5
2680,1235552.2
2681,1345484.9
2682,1288975.0
2683,1306265.4
2684,2323917.8
2685,1385403.6
2686,1752787.0
2687,1275978.4
2688,1346691.2
2689,1706004.6
2690,2015986.2
2691,1200739.1
2692,3630109.5
2693,1746748.2
2694,1324135.1
2695,1255613.4
2696,1327352.2
2697,2627638.0
2698,1255613.4
2699,1735937.0
2703,1932763.2
2704,2021875.1
2705,1346691.2
2706,1181498.8
2707,1313219.2
2708,1201373.8
2709,3055320.0
2710,1275978.4
2711,1287431.2
2712,2589378.8
2713,1202580.1
2714,1932763.2
2715,1296039.5
2716,1341425.2
2717,2947161.2
2718,1235552.2
2719,1275978.4
2720,1366752.4
2721,3251181.5
2722,1322086.2
2723,1357082.2
2724,1296039.5
2725,2311025.0
2726,1235552.2
2727,1943655.2
2728,2225197.5
2729,1636573.9
2730,1275978.4
2734,2120419.8
2735,1690287.4
2736,5408119.5
2737,1346691.2
2738,1782902.6
2739,3579610.8
2740,1403624.4
2741,1296039.5
2742,1342259.4
2743,1302709.8
2744,1348148.1
2745,1355312.6
2746,2594761.2
2747,1267370.1
2748,1677506.5
2749,1346691.2
2750,1915012.9
2751,1235552.2
2752,1777636.6
2753,1819872.2
2754,1453219.6
2755,1726065.8
2756,2542682.8
2757,2931747.8
2758,2252546.0
2759,1892441.8
2760,1267370.1
2764,2625511.0
2765,1697567.6
2766,1235552.2
2767,1275978.4
2768,1517993.6
2769,1290773.5
2770,1296039.5
2771,1306265.4
2772,2251837.0
2773,1678151.0
2774,1412347.9
2775,3342924.5
2776,1189360.9
2777,1990514.6
2778,1932763.2
2779,1812020.0
2780,1267370.1
2781,3690510.5
2782,1741482.2
2783,2930727.5
2784,3132224.2
2785,1156760.8
2789,2102161.2
2790,1162154.2
2791,1820028.0
2792,1583935.4
2793,1288975.0
2794,1306265.4
2795,1324556.8
2796,1507963.0
2797,1267370.1
2798,1226944.0
2799,2190633.5
2800,1235552.2
2801,1453104.2
2802,1959223.0
2803,1746748.2
2804,1189360.9
2805,1346691.2
2806,1319956.8
2807,1275978.4
2808,1704868.5
2809,1585106.1
2810,6904201.0
2811,1649906.4
2812,1765449.0
2813,1906330.1
2814,1930553.6
2819,1235552.2
2820,1591751.0
2821,1810118.9
2822,1864361.1
2823,1287431.2
2824,1255613.4
2825,1131154.0
2826,1782902.6
2827,1987116.8
2828,1308309.2
2829,1296039.5
2830,1304943.0
2831,1141661.8
2832,1910663.9
2833,1255613.4
2834,1247005.1
2835,1287431.2
2836,1242794.2
2837,1235552.2
2838,1306265.4
2839,1255613.4
2840,1504852.5
2841,1632079.6
2842,1313103.9
2843,1255613.4
2844,1226944.0
2848,1288975.0
2849,1471335.8
2850,1235552.2
2851,1226944.0
2852,2187850.8
2853,1346691.2
2854,2000031.8
2855,1304943.0
2856,1255613.4
2857,2136115.0
2858,3242150.5
2859,1306265.4
2860,1751990.9
2861,2003990.5
2862,1255613.4
2863,1255613.4
2864,1746748.2
2865,1287431.2
2866,1296039.5
2867,2108348.0
2868,1275978.4
2869,1235552.2
2874,1275978.4
2875,1189538.0
2876,1162154.2
2877,1293380.2
2878,1333165.0
2879,1235552.2
2880,1407663.8
2881,1994535.6
2882,1235552.2
2883,1521638.6
2884,1255613.4
2885,1613608.8
2886,1235552.2
2887,1226944.0
2888,1226944.0
2889,1341425.2
2890,1226944.0
2891,1090727.9
2892,1299679.0
2893,1692301.6
2894,1987161.5
2895,1383932.2
2896,1799905.8
2897,2499745.8
2898,1255613.4
2899,1877764.5
2900,1484825.4
2901,1235552.2
2902,1267370.1
2903,1226944.0
2908,1296039.5
2909,1235552.2
2910,1276093.6
2911,1160831.9
2912,1290773.5
2913,1235552.2
2914,1235552.2
2915,1235552.2
2916,1516540.2
2917,1296039.5
2918,1255613.4
2919,1802963.8
2920,1267370.1
2921,2342973.5
2922,1235552.2
2923,1255613.4
2924,1229963.9
2925,1313219.2
2926,1701991.1
2927,2599998.8
2928,1247005.1
2929,2453944.8
2930,1776704.2
2931,1313103.9
2932,3712160.2
2933,1255613.4
2934,1267370.1
2935,1267370.1
2940,1264517.1
2941,1275978.4
2942,1296039.5
2943,1235552.2
2944,1656750.9
2945,1226944.0
2946,1412232.6
2947,1219328.8
2948,1306265.4
2949,1346806.6
2950,1235552.2
2951,1418344.0
2952,1325004.1
2953,1235552.2
2954,1275978.4
2955,1296039.5
2956,1275978.4
2957,1313103.9
2958,2594508.2
2959,1677506.5
2960,1255613.4
2961,1782902.6
2967,574123.0
2968,1211666.0
2969,556351.0
2970,556351.0
2971,531644.1
2972,568859.06
2973,1039028.6
2974,772716.8
2975,648018.0
2976,576623.44
2977,851550.06
2978,531644.1
2981,2076822.5
2982,531644.1
2983,531644.1
2984,531644.1
2985,1157242.8
2986,2902347.8
2988,1512321.4
2989,1489239.9
2991,586635.94
2992,863601.8
2993,2404031.2
2994,2618842.0
2995,1210061.2
3000,585231.7
3001,552758.3
3002,444774.66
3003,484160.9
3004,761071.7
3005,570225.3
3006,582731.25
3007,570225.3
3008,597737.6
3009,674990.6
3010,540252.4
3011,820804.0
3012,570225.3
3013,585346.8
3014,540252.4
3015,531644.1
3016,564959.25
3017,565005.75
3018,414801.78
3019,540252.4
3020,1009055.44
3021,561617.06
3022,531644.1
3026,4467636.5
3027,522234.97
3028,1039028.6
3029,540252.4
3030,689364.4
3031,531644.1
3032,540252.4
3033,540252.4
3034,502109.4
3035,540252.4
3036,560524.7
3037,582731.25
3038,600018.3
3039,570225.3
3040,1131852.9
3041,588856.56
3042,752578.6
3043,599696.8
3044,570225.3
3045,561617.06
3046,531644.1
3047,540252.4
3048,564959.25
3049,531644.1
3050,531644.1
3055,980744.2
3056,582731.25
3057,570225.3
3058,552758.3
3059,414801.78
3060,561617.06
3061,540252.4
3062,561617.06
3063,570225.3
3064,444774.66
3065,540252.4
3066,540252.4
3067,531644.1
3068,531644.1
3069,531644.1
3070,582731.25
3071,540252.4
3072,556958.06
3073,545518.44
3074,2976457.2
3075,782731.1
3076,540252.4
3077,439181.66
3078,540252.4
3079,540252.4
3080,556351.0
3084,1039028.6
3085,570225.3
3086,451501.06
3087,540252.4
3088,597737.6
3089,804488.7
3090,582731.25
3091,469154.6
3092,627560.2
3093,531644.1
3094,540252.4
3095,540252.4
3096,531644.1
3097,885362.4
3098,570225.3
3099,531644.1
3100,627560.2
3101,654441.6
3102,1494227.0
3103,540252.4
3110,820804.0
3111,627675.4
3112,531644.1
3114,556351.0
3115,545518.44
3116,810521.2
3117,1237361.0
3118,538886.1
3119,561617.06
3120,731068.5
3122,570340.44
3123,531644.1
3124,551916.44
3125,1039028.6
3126,806929.7
3127,2209611.5
3128,561617.06
3130,540252.4
3131,556351.0
3132,582731.25
3133,531644.1
3134,1132746.0
3135,531644.1
3141,616040.4
3142,577465.2
3143,570225.3
3144,544150.06
3145,561617.06
3147,845181.2
3148,1039028.6
3149,1039028.6
3150,540252.4
3152,1349137.9
3153,1039028.6
3154,574123.0
3155,561617.06
3156,556351.0
3157,1039028.6
3158,833309.94
3159,561732.2
3160,898986.0
3161,1039028.6
3162,531644.1
3163,531644.1
3167,552758.3
3168,552758.3
3169,552758.3
3170,570225.3
3171,421528.2
3172,1132535.9
3173,570225.3
3174,561617.06
3175,1039028.6
3176,627675.4
3177,439508.6
3178,582731.25
3179,608645.9
3180,545518.44
3181,820804.0
3182,544150.06
3183,531644.1
3184,570225.3
3185,570225.3
3186,439181.66
3187,469154.6
3188,558024.4
3189,444774.66
3190,531644.1
3195,570225.3
3196,540252.4
3197,419176.6
3198,702441.3
3199,540252.4
3200,540252.4
3201,421528.2
3202,540252.4
3203,552758.3
3204,531644.1
3205,881883.75
3206,585231.7
3207,570225.3
3208,564959.25
3209,776078.06
3210,540252.4
3211,540252.4
3212,531644.1
3213,531644.1
3214,540252.4
3215,585231.7
3216,540252.4
3217,585231.7
3218,531644.1
3222,585231.7
3223,540252.4
3224,478884.8
3225,570225.3
3226,540252.4
3227,444774.66
3228,540252.4
3229,540252.4
3230,552758.3
3231,585231.7
3232,540252.4
3233,531644.1
3234,540252.4
3235,531644.1
3236,835810.3
3237,552758.3
3238,885786.9
3239,1632786.9
3240,540252.4
3241,540252.4
3245,552758.3
3246,570225.3
3247,544150.06
3248,564959.25
3249,451501.06
3250,544150.06
3251,439181.66
3252,552758.3
3253,776078.06
3254,540252.4
3255,540252.4
3256,570225.3
3257,534740.94
3258,540252.4
3259,531644.1
3260,582731.25
3261,835810.3
3262,540252.4
3263,540252.4
3264,540252.4
3265,556351.0
3266,1091994.9
3267,531644.1
3268,1081586.4
3269,752463.44
3270,531644.1
3275,556351.0
3276,544150.06
3277,564959.25
3278,544150.06
3280,552758.3
3281,531644.1
3282,806929.7
3287,531644.1
3288,531644.1
3290,2076822.5
3291,1042819.7
3292,531644.1
3296,582731.25
3297,564829.0
3298,552758.3
3299,531644.1
3300,558024.4
3301,618951.94
3302,552758.3
3303,627560.2
3304,540252.4
3305,540252.4
3306,552758.3
3307,567214.3
3308,531644.1
3309,531644.1
3310,540252.4
3311,894336.3
3312,761071.7
3313,585346.8
3314,540252.4
3315,735167.7
3316,531644.1
3317,531644.1
3318,531644.1
3319,531644.1
3320,531644.1
3325,540252.4
3326,570340.44
3327,540252.4
3328,585231.7
3329,552758.3
3330,585231.7
3331,540252.4
3332,540252.4
3333,570225.3
3334,570225.3
3335,540252.4
3336,777773.7
3337,540252.4
3338,782731.1
3339,540252.4
3340,540252.4
3341,540252.4
3345,600018.3
3346,540252.4
3347,540252.4
3348,1066524.0
3349,531644.1
3350,544150.06
3351,552758.3
3352,582731.25
3353,552758.3
3354,871369.5
3355,540252.4
3356,468354.72
3357,707678.5
3358,564959.25
3359,552758.3
3360,574123.0
3361,540252.4
3362,531644.1
3363,552758.3
3364,552758.3
3365,552758.3
3366,531644.1
3367,540252.4
3368,531644.1
3369,540252.4
3370,570225.3
3371,531644.1
3372,531644.1
3373,531644.1
3374,540252.4
3375,531644.1
3379,1067526.6
3380,1871930.5
3381,544150.06
3382,544150.06
3383,540252.4
3384,531644.1
3385,540252.4
3386,536910.2
3387,570225.3
3388,540252.4
3389,570225.3
3390,570225.3
3391,540252.4
3392,885786.9
3393,540252.4
3394,570225.3
3395,1077429.8
3396,556351.0
3401,49540984.0
3402,27273362.0
3403,9997132.0
3404,17016864.0
3405,42410144.0
3406,16993678.0
3407,39214630.0
3408,16527707.0
3409,10311194.0
3410,26462132.0
3411,33712240.0
3412,30291030.0
3413,27595854.0
3414,22636914.0
3415,19546850.0
3416,13151591.0
3417,10526370.0
3418,50929600.0
3419,36847492.0
3421,12506952.0
3426,18212668.0
3427,10459816.0
3428,5459822.5
3429,5499429.0
3431,5004210.0
3432,4014771.8
3433,7195098.5
3434,8176483.5
3435,6838614.0
3436,3375041.2
3437,21969972.0
3438,3453584.2
3439,6174929.5
3440,9332534.0
3441,5885628.5
3442,5026064.5
3443,9136067.0
3444,6636142.5
3445,8086856.5
3446,12313136.0
3447,12142465.0
3448,6966601.5
3449,6308804.5
3454,5938051.5
3455,6125572.5
3456,7373623.0
3457,4531049.0
3458,4546663.5
3459,15657784.0
3460,5648386.5
3461,4699781.0
3462,10195438.0
3463,3654174.5
3464,4871764.0
3465,5887354.5
3466,4510985.5
3467,4505403.0
3468,4187277.0
3469,4447295.0
3470,7342165.5
3471,6550303.0
3472,14754700.0
3473,7478157.0
3474,4396157.5
3475,6750462.5
3476,11304104.0
3477,14517916.0
3481,6908754.0
3482,3473515.2
3483,4302751.5
3484,7388491.0
3485,7524184.0
3486,7320602.0
3487,13082213.0
3488,6054576.0
3489,13783199.0
3490,1060073.4
3491,15340793.0
3492,2948980.2
3493,9232695.0
3494,6606420.5
3495,6287059.0
3496,5479684.0
3497,11414129.0
3498,5666961.0
3499,8612658.0
3503,20507416.0
3504,5137135.0
3505,3524569.8
3506,7488285.5
3507,2642869.8
3508,2580224.2
3509,1114109.4
3510,4651186.5
3511,3112145.2
3512,2641520.8
3513,19485790.0
3514,4005968.0
3515,2798910.2
3516,654424.8
3517,7840021.0
3518,6110306.0
3519,7717028.0
3520,779485.9
3521,8238534.5
3522,2937710.8
3523,7852887.0
3524,5330071.0
3525,4219687.0
3526,3601525.2
3530,5536804.0
3531,3612120.2
3532,4073568.8
3533,5187242.0
3534,8421701.0
3535,2816077.8
3536,6092491.0
3537,3148120.8
3538,4568285.0
3539,2621669.8
3540,13357458.0
3541,11831117.0
3542,8391248.0
3543,2760251.2
3544,11445810.0
3545,4568285.0
3546,3448890.8
3547,10163646.0
3548,6689303.5
3549,4206893.0
3553,8098183.5
3554,2977003.8
3555,2539376.2
3556,3816573.0
3557,3131758.2
3558,3592430.0
3559,4667617.5
3560,3735167.0
3561,2288465.8
3562,6324126.5
3563,2502621.2
3564,7403886.5
3565,5119933.5
3566,5869202.5
3567,3102852.2
3568,9543277.0
3569,5304966.5
3570,9308597.0
3571,24811242.0
3572,7502713.0
3577,6442903.0
3578,5378332.0
3579,2484255.2
3580,2744643.8
3581,2445187.2
3582,3108842.8
3583,5007056.0
3584,2465728.8
3585,2445187.2
3586,3141687.2
3587,4352692.0
3588,3188799.2
3589,4717514.5
3590,3533647.8
3591,542235.94
3592,6839760.0
3593,2526118.2
3594,4288297.5
3595,3526861.8
3596,3456839.2
3597,2408643.8
3598,6505188.5
3599,3942824.8
3600,2728756.2
3601,3507632.2
3602,2403217.2
3606,2479917.8
3607,2391095.8
3608,5065115.5
3609,3221845.2
3610,2593697.8
3611,4894518.0
3612,2878129.8
3613,2640263.2
3614,2980322.8
3615,5328794.0
3616,3769770.8
3617,2436578.8
3618,5602394.5
3619,5534238.0
3620,4235478.5
3621,2302055.8
3622,3195930.8
3623,2738818.2
3624,12916978.0
3625,5041515.5
3626,4040445.2
3627,5820585.5
3628,2713648.2
3629,5346379.0
3634,4617419.0
3635,4683489.0
3636,2504636.2
3637,4252521.5
3638,3936644.5
3639,2456369.8
3640,4450113.5
3641,5461564.0
3642,2445187.2
3643,2555424.8
3644,5185826.0
3645,3226537.8
3646,5844842.5
3647,3770852.2
3648,5643849.0
3649,2590718.2
3650,2518067.2
3651,4393821.5
3652,3023787.8
3653,2498340.2
3654,5957887.5
3655,3965582.8
3656,2237279.5
3657,2874158.2
3662,5231994.5
3663,2522653.2
3664,2980322.8
3665,4167808.0
3666,2175854.5
3667,575597.56
3668,4570916.5
3669,2302055.8
