,PredictedValueSimpleModel
2055,-453716.34
2056,382097.53
2058,464509.44
2059,435077.8
2060,31688.492
2061,235963.28
2062,310584.72
2063,281335.38
2064,359454.06
2066,330022.6
2067,350226.03
2068,341077.4
2069,237024.38
2070,350226.03
2071,350226.03
2076,983822.94
2077,206713.84
2078,152998.31
2079,-97072.484
2082,383936.22
2083,379530.62
2084,256393.44
2085,-140796.72
2086,206713.84
2089,206713.84
2090,206713.84
2091,281335.38
2092,305667.47
2093,542684.0
2094,380831.5
2095,152805.31
2096,350226.03
2097,732230.5
2098,477874.03
2099,-449466.22
2100,304854.16
2101,1329695.6
2102,227088.6
2106,459410.06
2107,348089.2
2108,1345.2034
2109,473793.22
2110,726536.56
2111,179686.6
2112,678160.25
2113,219070.84
2114,-138761.72
2115,464509.44
2116,310766.84
2117,310766.84
2118,310766.84
2119,348089.2
2120,310766.84
2121,522480.44
2122,292129.53
2123,481226.94
2124,1621.2903
2125,227088.6
2126,204790.61
2127,21824.74
2128,379657.6
2129,-190295.38
2130,504103.66
2131,302821.03
2132,-2525.7483
2133,21824.74
2137,310766.84
2138,500657.75
2139,273468.03
2140,415233.66
2141,439565.9
2142,-176213.73
2143,853859.9
2144,382097.53
2145,-188768.19
2146,-47065.938
2147,310766.84
2148,-97072.484
2149,500657.75
2150,1060470.8
2151,359454.06
2152,664800.94
2153,1621.2903
2154,542684.0
2155,533400.2
2156,312330.47
2157,374558.22
2158,350226.03
2159,654131.9
2163,1143245.1
2164,493473.34
2165,503042.66
2166,310766.84
2168,1152.5168
2169,219070.84
2170,76437.95
2171,382097.53
2172,552214.75
2173,495558.38
2174,63882.098
2175,464509.44
2176,-120698.03
2177,-47065.938
2178,359454.06
2179,570156.25
2180,275604.78
2181,283524.22
2182,503968.62
2183,26723.691
2184,379657.6
2185,408907.03
2186,542684.0
2187,503968.62
2192,310766.84
2193,253772.88
2194,310766.84
2195,473793.22
2196,782529.06
2197,206713.84
2198,225342.75
2199,-159963.9
2200,382097.53
2201,153748.86
2202,310766.84
2203,340016.28
2204,500657.75
2205,473793.22
2207,537346.9
2208,550070.9
2209,510397.3
2210,510397.3
2211,542684.0
2212,288421.75
2213,45925.773
2217,-71416.47
2218,25301.89
2219,-133220.84
2220,281335.38
2221,627535.75
2222,571543.25
2223,254774.31
2224,571988.4
2225,382097.53
2226,473793.22
2227,310766.84
2228,529907.25
2229,281335.38
2230,473793.22
2231,616113.7
2232,464509.44
2233,542684.0
2234,569548.44
2235,12493.973
2236,732574.8
2237,21824.74
2238,532435.8
2239,696426.5
2240,350866.47
2241,-64330.055
2246,991741.0
2247,435212.97
2248,616113.7
2249,310766.84
2250,500657.75
2251,-47065.938
2253,225342.75
2254,-127409.05
2255,219070.84
2256,116578.586
2257,464509.44
2258,310766.84
2259,473793.22
2260,551729.9
2261,-61309.445
2262,359454.06
2263,564449.0
2264,379657.6
2265,26723.691
2266,408907.03
2267,21824.74
2268,379657.6
2269,-224111.75
2270,379657.6
2271,664097.56
2275,63882.098
2276,500657.75
2277,464509.44
2278,310766.84
2279,196733.66
2280,112141.22
2281,-2007481.4
2282,248320.28
2283,219070.84
2284,234342.08
2285,25514.664
2286,340016.28
2287,305667.47
2288,503042.66
2289,978598.3
2290,851419.9
2291,701277.25
2292,-2525.7483
2293,275604.78
2294,646424.2
2295,716982.25
2296,725675.94
2297,132772.83
2298,461826.1
2303,473793.22
2304,-133220.84
2305,435212.97
2307,225342.75
2308,284023.88
2309,382097.53
2310,382097.53
2311,248320.28
2312,663684.06
2313,310766.84
2314,473793.22
2315,181849.19
2316,522480.44
2317,138387.0
2318,542684.0
2319,379657.6
2321,542684.0
2322,438119.78
2323,227088.6
2324,542684.0
2325,542684.0
2326,-28181.758
2330,310766.84
2331,-97072.484
2332,253772.88
2333,63882.098
2334,-67823.02
2335,310766.84
2336,-30690.617
2337,-55791.477
2338,524417.94
2339,-163112.31
2340,-138761.72
2341,473793.22
2342,-71416.47
2343,281335.38
2344,340016.28
2346,310766.84
2347,-97072.484
2348,791519.1
2349,354354.7
2350,227088.6
2351,-2525.7483
2352,537584.75
2353,569548.44
2354,542684.0
2358,310766.84
2359,310766.84
2360,464509.44
2361,500657.75
2362,-103058.44
2363,254774.31
2364,502080.12
2365,219070.84
2366,-1187217.2
2367,219070.84
2368,-71416.47
2369,-42167.03
2370,310766.84
2371,206713.84
2372,-120698.03
2373,338357.28
2374,301272.9
2375,-198861.17
2376,-48385.266
2377,30870.719
2378,21824.74
2379,132772.83
2380,203266.77
2381,542684.0
2382,979692.56
2386,473793.22
2387,503042.66
2388,305667.47
2389,663684.06
2390,102205.42
2391,379220.5
2392,219070.84
2393,382097.53
2394,473793.22
2395,63882.098
2396,31870.617
2397,310766.84
2398,-396996.75
2399,359454.06
2400,377102.72
2401,548856.6
2402,532435.8
2403,569548.44
2404,844256.7
2405,685004.44
2406,621105.6
2407,350226.03
2411,937666.25
2412,310766.84
2413,464509.44
2414,25301.89
2415,206713.84
2416,284023.88
2417,444665.28
2418,213971.47
2419,586682.1
2420,310766.84
2421,473793.22
2422,310766.84
2423,195350.0
2424,-47065.938
2425,359454.06
2426,359454.06
2427,1621.2903
2428,542684.0
2429,531576.0
2430,542684.0
2431,-28181.758
2432,-101312.28
2433,227088.6
2434,553956.0
2435,542684.0
2436,275604.78
2440,-140796.72
2441,495558.38
2442,206713.84
2443,78885.57
2444,131454.89
2445,254774.31
2446,-27813.621
2447,189639.28
2448,372813.94
2449,310766.84
2450,473793.22
2451,310766.84
2452,-71416.47
2453,354354.7
2454,320873.84
2455,712371.25
2456,427570.66
2457,322663.75
2458,350226.03
2459,379657.6
2460,256338.03
2461,113887.28
2462,542684.0
2463,98696.28
2468,473793.22
2469,658584.7
2470,272186.6
2471,310766.84
2472,417800.75
2473,417800.75
2474,382097.53
2475,-154564.62
2476,473793.22
2477,301436.03
2479,166404.0
2480,616113.7
2481,359454.06
2482,330022.6
2483,379657.6
2484,123836.89
2486,188508.38
2487,152467.38
2488,542684.0
2489,341077.4
2490,370326.84
2491,350226.03
2492,21824.74
2497,25429.918
2498,310766.84
2499,-71416.47
2500,340016.28
2501,-97072.484
2502,233930.33
2503,408516.97
2504,554483.5
2505,382097.53
2506,310766.84
2507,464509.44
2508,-97072.484
2509,206713.84
2510,310766.84
2511,158197.84
2512,272186.6
2513,310766.84
2514,206713.84
2515,310766.84
2516,178272.75
2517,379657.6
2518,350226.03
2519,379657.6
2520,312330.47
2526,310766.84
2527,310766.84
2528,172569.5
2529,-97072.484
2530,310766.84
2531,-47065.938
2532,7889.6167
2533,417800.75
2534,408962.25
2535,408962.25
2536,-42167.03
2537,54946.203
2538,616113.7
2539,281335.38
2540,148972.7
2541,302460.16
2542,-48385.266
2543,1621.2903
2544,-36958.953
2545,379657.6
2546,542684.0
2547,408907.03
2548,379657.6
2549,-64330.055
2550,227088.6
2551,275604.78
2552,286620.75
2553,94192.61
2554,504103.66
2555,851419.9
2559,310766.84
2560,500657.75
2561,663684.06
2562,663684.06
2563,627535.75
2564,192970.0
2565,607691.56
2566,219070.84
2567,219070.84
2568,54946.203
2569,473793.22
2570,782529.06
2571,158197.84
2572,473793.22
2574,696426.5
2575,542684.0
2576,120010.33
2577,379657.6
2578,542684.0
2579,374558.22
2580,557550.25
2581,533400.2
2582,542684.0
2587,310766.84
2588,663684.06
2589,-71416.47
2590,471226.12
2591,417800.75
2592,408516.97
2593,382097.53
2594,213971.47
2595,372813.94
2596,408962.25
2597,473793.22
2598,525452.3
2599,93131.55
2600,464509.44
2601,627535.75
2602,827827.2
2603,282617.6
2604,330022.6
2605,379657.6
2606,407248.03
2607,696426.5
2608,21824.74
2609,94192.61
2610,408907.03
2611,-64330.055
2616,18264308.0
2617,13669471.0
2618,4377159.0
2619,3107864.5
2620,6241825.0
2621,3697597.5
2622,918624.75
2623,5052865.0
2624,8720733.0
2625,4410754.5
2626,8879556.0
2627,5017609.5
2628,15665572.0
2629,13497348.0
2630,7011979.0
2631,1843396.4
2632,4598349.5
2633,14603030.0
2634,5369255.0
2635,4679246.0
2636,3230284.8
2637,14996129.0
2638,15215182.0
2639,7691539.5
2640,12731080.0
2641,12934501.0
2642,5633126.0
2647,801336.1
2648,737681.5
2649,647593.9
2650,722833.6
2651,659165.94
2652,2098923.8
2653,591601.4
2654,3412550.8
2655,861747.25
2656,199870.48
2657,6809896.0
2658,1004066.25
2659,821424.44
2660,690650.9
2661,4481947.0
2662,2869442.5
2663,1169142.0
2664,530494.6
2665,258245.34
2666,897930.1
2667,1278066.1
2668,961217.4
2669,1210250.5
2670,904721.75
2671,-360618.2
2676,450218.75
2677,4490076.5
2678,645208.7
2679,1354033.0
2680,455318.1
2681,1389904.5
2682,1566213.4
2683,589216.2
2684,577293.56
2685,1298209.0
2686,745610.9
2687,455318.1
2688,645208.7
2689,698256.75
2690,927079.94
2691,1001817.0
2692,2192663.5
2693,885067.9
2694,1405181.6
2695,294286.34
2696,1453695.8
2697,1378425.1
2698,294286.34
2699,1441674.4
2703,1158818.0
2704,1332994.5
2705,645208.7
2706,102384.03
2707,170088.11
2708,792175.0
2709,2303677.0
2710,114095.69
2711,1198006.4
2712,822656.4
2713,-14967.627
2714,790444.8
2715,801050.9
2716,330729.34
2717,443227.3
2718,455318.1
2719,618344.44
2720,609060.4
2721,1254662.4
2722,1433492.2
2723,1745333.8
2724,332866.6
2725,995174.44
2726,687235.2
2727,1129596.5
2728,1417005.4
2729,-269415.62
2730,294286.34
2734,1172960.2
2735,601197.25
2736,4404098.5
2737,645208.7
2738,312351.6
2739,1587728.8
2740,353287.9
2741,399325.66
2742,1335139.5
2743,393340.47
2744,64360.832
2745,-35175.824
2746,3161180.0
2747,189354.58
2748,662215.75
2749,856922.2
2750,710341.56
2751,667031.7
2752,408833.1
2753,760355.9
2754,997914.6
2755,767147.5
2756,912375.8
2757,882775.06
2758,556533.25
2759,921206.8
2760,258245.34
2764,819248.2
2765,646533.0
2766,618344.44
2767,455318.1
2768,581696.25
2769,140838.67
2770,207983.3
2771,553067.9
2772,569421.56
2773,65980.22
2774,522848.75
2775,1607680.5
2776,-546323.75
2777,653438.75
2778,1135919.9
2779,626907.56
2780,189354.58
2781,943437.2
2782,785524.1
2783,1694665.1
2784,1949999.5
2785,304914.62
2789,505424.2
2790,47478.773
2791,303020.78
2792,814176.0
2793,1566213.4
2794,716094.2
2795,124031.375
2796,1027218.75
2797,-279258.22
2798,-156121.12
2799,1716509.6
2800,645934.9
2801,614544.8
2802,830670.8
2803,736837.0
2804,-546323.75
2805,693895.94
2806,1230325.0
2807,524208.94
2808,568587.3
2809,767992.1
2810,2162945.0
2811,-305190.38
2812,897930.1
2813,729864.7
2814,402893.62
2819,618344.44
2820,284554.28
2821,1174123.9
2822,643261.75
2823,-279258.22
2824,526648.8
2825,-18561.156
2826,411998.1
2827,712745.3
2828,803135.6
2829,263975.78
2830,801336.1
2831,208433.36
2832,711435.94
2833,416737.84
2834,-64425.242
2835,-64425.242
2836,482908.62
2837,524208.94
2838,877125.75
2839,524208.94
2840,997914.6
2841,2014461.1
2842,323535.78
2843,648654.94
2844,-64425.242
2848,1729239.8
2849,1077666.8
2850,455318.1
2851,189354.58
2852,1677734.5
2853,427123.34
2854,1050663.1
2855,680390.94
2856,900910.75
2857,818613.25
2858,1237846.9
2859,808235.0
2860,662215.75
2861,923898.4
2862,618344.44
2863,667031.7
2864,785524.1
2865,96528.22
2866,687235.2
2867,337976.22
2868,687235.2
2869,687235.2
2874,263975.78
2875,398324.22
2876,11330.475
2877,-467954.28
2878,484567.62
2879,523771.75
2880,122963.87
2881,-444276.22
2882,10563.053
2883,575964.56
2884,645934.9
2885,771586.9
2886,455318.1
2887,150774.34
2888,189354.58
2889,808235.0
2890,-64425.242
2891,73134.57
2892,250858.67
2893,672322.5
2894,761432.5
2895,850023.3
2896,959334.25
2897,2023374.0
2898,524208.94
2899,765656.94
2900,184996.48
2901,687235.2
2902,135108.4
2903,258245.34
2908,618344.44
2909,618344.44
2910,263975.78
2911,11330.475
2912,169402.95
2913,562351.94
2914,363622.5
2915,172279.98
2916,1113815.0
2917,618344.44
2918,263975.78
2919,648762.0
2920,-103005.484
2921,1030939.75
2922,618344.44
2923,455318.1
2924,447011.44
2925,218775.36
2926,683435.56
2927,1161315.6
2928,4465.4805
2929,857263.06
2930,2563086.2
2931,553458.3
2932,649692.25
2933,524208.94
2934,-64425.242
2935,258245.34
2940,772086.7
2941,263975.78
2942,455318.1
2943,455318.1
2944,322900.47
2945,97659.03
2946,929023.8
2947,237682.8
2948,609060.4
2949,294581.03
2950,263975.78
2951,647593.9
2952,638309.8
2953,618344.44
2954,263975.78
2955,696281.06
2956,533254.9
2957,362116.03
2958,606727.5
2959,868680.75
2960,693073.5
2961,735611.25
2967,71205.7
2968,278750.3
2969,-121116.91
2970,161449.31
2971,-82536.69
2972,-110938.83
2973,-82588.305
2974,131114.47
2975,131114.47
2976,-144982.97
2977,-213090.12
2978,-121116.91
2981,17527.625
2982,171243.12
2983,-82536.69
2984,-82536.69
2985,240170.05
2986,750511.5
2988,327437.53
2989,-111826.54
2991,1305368.6
2992,194113.52
2993,1573883.5
2994,646127.0
2995,533149.06
3000,304545.53
3001,429038.88
3002,-106887.16
3003,57660.844
3004,-232077.81
3005,154168.56
3006,250172.25
3007,212849.6
3008,494436.62
3009,580643.0
3010,245864.47
3011,54046.977
3012,275296.2
3013,323801.22
3014,323983.4
3015,219930.34
3016,132834.25
3017,398727.47
3018,244569.75
3019,344186.9
3020,310512.22
3021,269383.3
3022,48106.047
3026,3253976.5
3027,231616.38
3028,227184.06
3029,275296.2
3030,-595150.25
3031,-82536.69
3032,245864.47
3033,382330.06
3034,142466.97
3035,154168.56
3036,467571.97
3037,341867.94
3038,-53287.25
3039,151976.6
3040,2653.633
3041,523648.88
3042,-485230.62
3043,1555785.9
3044,314755.34
3045,240133.84
3046,240133.84
3047,314755.34
3048,344186.9
3049,-121116.91
3050,-82536.69
3055,487312.6
3056,465187.2
3057,275296.2
3058,465187.2
3059,-106887.16
3060,-234076.03
3061,183600.16
3062,-43589.562
3063,183600.16
3064,-132543.22
3065,275296.2
3066,438322.53
3067,-82536.69
3068,-205673.75
3069,48106.047
3070,657462.8
3071,302886.66
3072,103864.31
3073,536462.94
3074,297560.6
3075,-73533.11
3076,344186.9
3077,97302.125
3078,314755.34
3079,276175.2
3080,-82536.69
3084,2653.633
3085,304545.53
3086,-77637.72
3087,245864.47
3088,402295.84
3089,770533.6
3090,465187.2
3091,28411.412
3092,580643.0
3093,-82536.69
3094,275296.2
3095,275296.2
3096,171243.12
3097,427214.66
3098,132834.25
3099,240133.84
3100,649533.75
3101,15603.498
3102,386015.84
3103,314755.34
3110,24797.54
3111,428074.47
3112,-82536.69
3114,-138529.28
3115,180723.31
3116,261757.66
3117,187054.62
3118,-15999.182
3119,-82536.69
3120,428074.47
3122,275296.2
3123,-54946.32
3124,126042.69
3125,51340.867
3126,-254916.52
3127,673949.56
3128,269383.3
3130,344186.9
3131,116996.766
3132,381509.12
3133,201553.62
3134,379895.03
3135,-82536.69
3141,-82536.69
3142,312618.6
3143,275296.2
3144,268993.72
3145,-138529.28
3147,336378.78
3148,-89042.08
3149,-35926.598
3150,438322.53
3152,155613.22
3153,2653.633
3154,324986.2
3155,132662.98
3156,-82536.69
3157,51340.867
3158,169487.81
3159,-13645.945
3160,1188858.1
3161,209118.58
3162,-136783.1
3163,-121116.91
3167,592065.06
3168,592065.06
3169,536072.75
3170,66734.73
3171,-198583.0
3172,317697.5
3173,113396.484
3174,-82536.69
3175,-26595.781
3176,428074.47
3177,-168691.53
3178,592065.06
3179,-524970.8
3180,294551.78
3181,-49652.383
3182,373673.4
3183,240133.84
3184,191617.84
3185,191617.84
3186,97302.125
3187,97302.125
3188,468497.94
3189,706699.94
3190,-13645.945
3195,236715.81
3196,275296.2
3197,26645.43
3198,476589.97
3199,245864.47
3200,382330.06
3201,-198583.0
3202,183600.16
3203,628213.4
3204,171243.12
3205,142225.73
3206,275114.0
3207,275296.2
3208,275296.2
3209,-176267.44
3210,487009.75
3211,285403.1
3212,-72429.67
3213,-33849.473
3214,314755.34
3215,373436.34
3216,305606.72
3217,305424.6
3218,-52226.188
3222,467571.97
3223,245864.47
3224,218302.19
3225,219303.56
3226,219303.56
3227,-224238.9
3228,145019.97
3229,245864.47
3230,399607.25
3231,151976.6
3232,323983.4
3233,-33849.473
3234,344186.9
3235,201553.62
3236,315395.72
3237,445408.94
3238,781195.56
3239,292836.53
3240,507213.22
3241,191617.84
3245,592065.06
3246,304545.53
3247,201849.0
3248,28154.545
3249,-188535.72
3250,233290.38
3251,-63284.305
3252,429038.88
3253,-146835.88
3254,275296.2
3255,122727.25
3256,122727.25
3257,423939.7
3258,275296.2
3259,48106.047
3260,543123.9
3261,132165.75
3262,507213.22
3263,314755.34
3264,507213.22
3265,-52226.188
3266,690129.25
3267,-82536.69
3268,188160.94
3269,-627805.7
3270,-82536.69
3275,-244254.08
3276,324986.2
3277,189871.97
3278,268993.72
3280,435755.56
3281,-82536.69
3282,-303603.66
3287,-33849.473
3288,-175025.66
3290,253242.03
3291,537519.8
3292,-13645.945
3296,628213.4
3297,623114.0
3298,399607.25
3299,-82536.69
3300,379763.1
3301,297460.88
3302,536517.75
3303,488947.25
3304,245864.47
3305,302886.66
3306,628213.4
3307,299446.1
3308,-82536.69
3309,-121116.91
3310,487009.75
3311,168563.84
3312,-77945.03
3313,373436.34
3314,626753.2
3315,220867.28
3316,-13645.945
3317,-121116.91
3318,-121116.91
3319,-121116.91
3320,-13645.945
3325,438322.53
3326,275296.2
3327,275296.2
3328,248553.0
3329,536517.75
3330,60281.016
3331,438322.53
3332,465912.97
3333,438322.53
3334,323983.4
3335,487009.75
3336,697711.9
3337,344186.9
3338,88366.234
3339,344186.9
3340,507213.22
3341,276175.2
3345,-53287.25
3346,438322.53
3347,245864.47
3348,519868.4
3349,-82536.69
3350,201849.0
3351,343614.78
3352,379763.1
3353,379763.1
3354,391765.97
3355,245864.47
3356,56001.83
3357,743669.3
3358,438322.53
3359,312618.6
3360,324986.2
3361,399742.28
3362,-82536.69
3363,276470.28
3364,276470.28
3365,276470.28
3366,-82536.69
3367,323983.4
3368,-13645.945
3369,314755.34
3370,507213.22
3371,240133.84
3372,-52226.188
3373,240133.84
3374,276175.2
3375,-82536.69
3379,301805.12
3380,216164.6
3381,-51931.367
3382,324986.2
3383,189871.97
3384,-138529.28
3385,629193.25
3386,-144982.97
3387,245864.47
3388,557862.6
3389,245864.47
3390,444160.78
3391,275296.2
3392,781195.56
3393,751199.3
3394,344186.9
3395,-196628.1
3396,-136783.1
3401,67001616.0
3402,33693344.0
3403,10372683.0
3404,6808985.0
3405,57582656.0
3406,12842653.0
3407,67245800.0
3408,19655332.0
3409,6898573.0
3410,18257642.0
3411,50249830.0
3412,37806050.0
3413,40280840.0
3414,29974328.0
3415,18845026.0
3416,16040543.0
3417,6889697.5
3418,68724744.0
3419,45256320.0
3420,77627850.0
3421,18827088.0
3426,24153922.0
3427,10940067.0
3428,11758133.0
3429,3955981.8
3431,17700404.0
3432,5657533.5
3433,13734810.0
3434,12568961.0
3435,20002980.0
3436,8272213.5
3437,25906876.0
3438,7046093.5
3439,7233318.5
3440,20923520.0
3441,16082612.0
3442,12929798.0
3443,10226811.0
3444,12311349.0
3445,8244315.5
3446,19666770.0
3447,16357582.0
3448,9873349.0
3449,8035441.0
3454,19012078.0
3455,7557705.0
3456,12347454.0
3457,5890557.5
3458,5808647.0
3459,19710650.0
3460,5682905.5
3461,12257913.0
3462,8323345.0
3463,3387326.0
3464,3877180.0
3465,11230277.0
3466,13102447.0
3467,6777589.0
3468,8488612.0
3469,11818670.0
3470,19883800.0
3471,10833678.0
3472,29856402.0
3473,11799086.0
3474,7740871.0
3475,15112771.0
3476,28230548.0
3477,31617840.0
3481,16700889.0
3482,7733326.0
3483,13090550.0
3484,9124121.0
3485,13233338.0
3486,5947187.0
3487,14256510.0
3488,12346832.0
3489,17684508.0
3490,87648.48
3491,25429236.0
3492,13982303.0
3493,16923224.0
3494,16799480.0
3495,12008128.0
3496,1490697.4
3497,16370000.0
3498,20221858.0
3499,5439522.0
3503,28483480.0
3504,10729946.0
3505,7829941.0
3506,2337730.0
3507,6158736.5
3508,5671142.5
3509,2243723.2
3510,7611727.0
3511,7100087.5
3512,4661680.0
3513,28144756.0
3514,7135398.5
3515,6804400.5
3516,88412.65
3517,9486227.0
3518,11361893.0
3519,6578477.5
3520,88412.65
3521,13734522.0
3522,7094202.5
3523,17425046.0
3524,6964842.5
3525,17311542.0
3526,11639176.0
3530,16756555.0
3531,7987793.0
3532,3078293.0
3533,1431563.6
3534,10112724.0
3535,3306735.5
3536,20855462.0
3537,6072242.5
3538,8596519.0
3539,4997656.5
3540,23423438.0
3541,18753766.0
3542,14591949.0
3543,6276108.0
3544,22409708.0
3545,10695709.0
3546,6045498.0
3547,16386269.0
3548,9380655.0
3549,8712858.0
3553,17693884.0
3554,5242844.5
3555,5915622.5
3556,3548797.0
3557,4456740.5
3558,2382506.5
3559,8813207.0
3560,8844599.0
3561,4575952.0
3562,9587127.0
3563,3363200.0
3564,12231455.0
3565,5163181.5
3566,14099380.0
3567,4683745.5
3568,11956783.0
3569,6829346.0
3570,12560695.0
3571,56416136.0
3572,9716215.0
3577,13623257.0
3578,13478116.0
3579,3357598.0
3580,3484594.5
3581,3077893.8
3582,6541004.0
3583,7198191.0
3584,2471017.0
3585,2947617.8
3586,7258149.0
3587,6942697.0
3588,7814626.0
3589,23788500.0
3590,5955482.5
3591,-99429.875
3592,6404815.0
3593,2914866.8
3594,8946110.0
3595,7685292.0
3596,7354666.0
3597,3264931.2
3598,17868362.0
3599,10642611.0
3600,2944054.5
3601,3834347.0
3602,1784692.8
3606,3952917.2
3607,2748750.8
3608,3769212.8
3609,1806105.1
