league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Italien,20230421081929,https://www.transfermarkt.ch/albert-gudmundsson/profil/spieler/305947,11,Albert Gudmundsson,Serie B,Genua CFC,2.Liga,25,"1,77 m",Island,Rechtsaußen,rechts,GG11,,31.01.2022,-,Island,,33,6,"3,50 Mio. €Letzte Änderung: 20.03.2023",Mio. €,Letzte Änderung: 20.03.2023,"4,00 Mio. €",06.03.2021,85,79,,30,http://www.instagram.com/albertgudmundsson/,,,,31,"1,97",8,5,-,3,20,4,1,-,-,294',2.352'
Italien,20230421081940,https://www.transfermarkt.ch/george-puscas/profil/spieler/208690,57,George Puscas,Serie B,Genua CFC,2.Liga,27,"1,88 m",Rumänien,Mittelstürmer,rechts,Wasserman,Nike,25.08.2022,30.06.2023,Rumänien,,34,10,"3,00 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"6,00 Mio. €",17.10.2019,32,36,,12,http://www.instagram.com/puski96/,,,,22,"1,82",4,1,1,12,8,2,-,-,-,251',1.002'
Italien,20230421081952,https://www.transfermarkt.ch/eddie-salcedo/profil/spieler/459661,17,Eddie Salcedo,Serie B,Genua CFC,2.Liga,21,"1,78 m",Italien,Mittelstürmer,rechts,YOU FIRST,,31.01.2023,30.06.2023,,Italien U21,2,0,"2,70 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"10,00 Mio. €",25.08.2020,10,20,,10,http://www.instagram.com/salcedo_jr11/,,,,6,"2,17",2,-,-,5,1,2,-,-,-,62',123'
Italien,20230421082006,https://www.transfermarkt.ch/denis-dragus/profil/spieler/405399,77,Denis Dragus,Serie B,Genua CFC,2.Liga,23,"1,85 m",Rumänien,Mittelstürmer,rechts,Pietro Chiodi Soccer M.,,26.01.2023,30.06.2023,Rumänien,,5,2,"2,00 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",18.06.2019,0,4,,0,http://www.instagram.com/denisdragus7/,,,,4,"1,50",-,-,-,4,-,-,-,-,-,-,38'
Italien,20230421082019,https://www.transfermarkt.ch/caleb-ekuban/profil/spieler/199953,18,Caleb Ekuban,Serie B,Genua CFC,2.Liga,29,"1,82 m",Ghana,Mittelstürmer,rechts,,,10.08.2021,30.06.2024,,Ghana,13,3,"1,50 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"7,00 Mio. €",21.05.2021,15,16,,7,http://www.instagram.com/eku_18/,,,,10,"2,10",1,2,-,5,4,-,-,-,-,483',483'
Italien,20230421082035,https://www.transfermarkt.ch/guven-yalcin/profil/spieler/341019,50,Güven Yalcin,Serie B,Genua CFC,2.Liga,24,"1,84 m",Türkei,Mittelstürmer,rechts,EMG Mundial,Nike,21.07.2022,30.06.2026,,Türkei,3,0,"1,50 Mio. €Letzte Änderung: 20.03.2023",Mio. €,Letzte Änderung: 20.03.2023,"4,00 Mio. €",04.10.2019,18,22,,2,http://www.instagram.com/guvenyalcin99/,,,,21,"1,71",-,1,-,15,6,2,-,-,-,-,662'
Italien,20230421082049,https://www.transfermarkt.ch/massimo-coda/profil/spieler/33763,9,Massimo Coda,Serie B,Genua CFC,2.Liga,34,"1,84 m",Italien,Mittelstürmer,rechts,Giuseppe Galli,Puma,01.07.2022,30.06.2025,,,,,"1,40 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"1,90 Mio. €",30.12.2019,73,66,,30,http://www.instagram.com/massimo_coda9official/,,,,27,"1,78",10,3,-,3,16,2,-,-,4,195',1.951'
Italien,20230421082115,https://www.transfermarkt.ch/gianluigi-buffon/profil/spieler/5023,1,Gianluigi Buffon,Serie B,Parma Calcio,2.Liga,45,"1,92 m",Italien,Torwart,rechts,Assist,Puma,01.07.2021,30.06.2024,,Italien,176,0,"1,00 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"35,00 Mio. €",28.07.2005,39,39,0,,http://www.instagram.com/gianluigibuffon/,,18,3,13,"1,62",-,,-,-,1,-,-,-,,,1.170'
Italien,20230421082126,https://www.transfermarkt.ch/leandro-chichizola/profil/spieler/95736,22,Leandro Chichizola,Serie B,Parma Calcio,2.Liga,33,"1,82 m",Argentinien,Torwart,rechts,AREA SPORT TEAM,,14.07.2022,30.06.2024,,,,,600 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,"1,50 Mio. €",20.12.2019,45,45,0,,http://www.instagram.com/leochichizola/,,13,7,16,"1,31",-,,-,1,-,2,-,-,,,1.350'
Italien,20230421082150,https://www.transfermarkt.ch/edoardo-corvi/profil/spieler/528181,40,Edoardo Corvi,Serie B,Parma Calcio,2.Liga,22,"1,87 m",Italien,Torwart,rechts,,,01.07.2020,30.06.2024,,Italien U19,0,0,300 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,300 Tsd. €,22.12.2022,15,15,0,,http://www.instagram.com/corviedoardo/,,4,2,5,"1,80",-,,-,-,-,-,-,-,,,450'
Italien,20230421082206,https://www.transfermarkt.ch/francesco-borriello/profil/spieler/882775,44,Francesco Borriello,Serie B,Parma Calcio,2.Liga,17,"1,87 m",Italien,Torwart,links,Berater bekannt - Spieler unter 18,,01.07.2022,30.06.2024,Italien U18,,4,0,150 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,150 Tsd. €,27.09.2022,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Italien,20230421082220,https://www.transfermarkt.ch/antonio-santurro/profil/spieler/130388,29,Antonio Santurro,Serie B,Parma Calcio,2.Liga,31,"1,92 m",Dominikanische Republik,Torwart,rechts,Familienangehörige,,01.11.2022,30.06.2023,Dom. Rep.,,3,0,50 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,200 Tsd. €,23.06.2017,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Italien,20230421082236,https://www.transfermarkt.ch/lautaro-valenti/profil/spieler/625202,30,Lautaro Valenti,Serie B,Parma Calcio,2.Liga,24,"1,88 m",Argentinien,Innenverteidiger,links,,,01.07.2021,30.06.2025,,Argentinien U23,0,0,"3,00 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"5,00 Mio. €",29.10.2020,73,70,,10,http://www.instagram.com/lautarovalenti30/,,,,24,"1,38",1,3,-,-,2,6,-,1,-,2.069',2.069'
Italien,20230421082250,https://www.transfermarkt.ch/elias-cobbaut/profil/spieler/419723,25,Elias Cobbaut,Serie B,Parma Calcio,2.Liga,25,"1,88 m",Belgien,Innenverteidiger,links,Stirr Associates,,01.07.2022,-,,Belgien,1,0,"2,70 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"3,50 Mio. €",13.12.2019,9,12,,3,http://www.instagram.com/eliascobbaut/,,,,6,"1,83",-,1,-,3,1,-,-,-,-,-,349'
Italien,20230421082303,https://www.transfermarkt.ch/yordan-osorio/profil/spieler/358165,3,Yordan Osorio,Serie B,Parma Calcio,2.Liga,28,"1,86 m",Venezuela,Innenverteidiger,rechts,Agencia Secasports,,05.10.2020,30.06.2024,Venezuela,,22,0,"2,00 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"4,00 Mio. €",29.12.2020,73,70,,0,http://www.instagram.com/yordanosorio1005/,,,,25,"1,44",-,-,-,1,3,3,-,-,-,-,2.081'
Italien,20230421082317,https://www.transfermarkt.ch/botond-balogh/profil/spieler/543727,4,Botond Balogh,Serie B,Parma Calcio,2.Liga,20,"1,89 m",Ungarn,Innenverteidiger,rechts,FMF Hungary Kft,,01.09.2020,30.06.2025,Ungarn,,1,0,900 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,"1,00 Mio. €",29.12.2021,24,25,,0,,,,,12,"1,42",-,-,1,4,2,3,-,-,-,-,734'
Italien,20230421082330,https://www.transfermarkt.ch/alessandro-circati/profil/spieler/867137,39,Alessandro Circati,Serie B,Parma Calcio,2.Liga,19,"1,90 m",Italien,Innenverteidiger,rechts,,,01.07.2022,30.06.2024,Italien U21,,0,0,600 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,600 Tsd. €,27.09.2022,24,25,,0,,,,,11,"1,73",-,-,-,3,2,1,-,1,-,-,727'
Italien,20230421082346,https://www.transfermarkt.ch/cristian-ansaldi/profil/spieler/55854,14,Cristian Ansaldi,Serie B,Parma Calcio,2.Liga,36,"1,81 m",Argentinien,Linker Verteidiger,beidfüßig,Pedro Aldave Ortuzar,,22.08.2022,30.06.2023,,Argentinien,5,1,500 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,"12,00 Mio. €",15.07.2011,29,28,,8,http://instagram.com/leonansaldi,,,,17,"1,47",1,2,-,8,10,2,-,-,-,791',791'
Italien,20230421082402,https://www.transfermarkt.ch/vasilios-zagaritis/profil/spieler/613781,47,Vasilios Zagaritis,Serie B,Parma Calcio,2.Liga,21,"1,78 m",Griechenland,Linker Verteidiger,links,ROGON,,22.01.2021,30.06.2024,Griechenland U21,,11,1,400 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,500 Tsd. €,10.02.2021,9,17,,0,http://www.instagram.com/b.zagaritis/,,,,13,"1,31",-,-,-,10,1,3,-,-,-,-,493'
Italien,20230421082411,https://www.transfermarkt.ch/enrico-del-prato/profil/spieler/392956,15,Enrico Del Prato,Serie B,Parma Calcio,2.Liga,23,"1,83 m",Italien,Rechter Verteidiger,rechts,LUDUS PRO MANAGEMENT LTD,,01.07.2022,-,,Italien U21,11,1,"2,40 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"2,40 Mio. €",22.12.2022,85,84,,8,,,,,29,"1,59",3,-,-,1,4,6,-,-,-,830',2.489'
Italien,20230421082428,https://www.transfermarkt.ch/woyo-coulibaly/profil/spieler/592975,26,Woyo Coulibaly,Serie B,Parma Calcio,2.Liga,23,"1,88 m",Frankreich,Rechter Verteidiger,beidfüßig,,,30.08.2021,30.06.2025,,,,,750 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,"1,00 Mio. €",11.11.2020,21,21,,5,,,,,14,"1,79",1,1,-,7,5,5,-,-,-,624',624'
Italien,20230421082450,https://www.transfermarkt.ch/simon-sohm/profil/spieler/507486,19,Simon Sohm,Serie B,Parma Calcio,2.Liga,22,"1,88 m",Schweiz,Defensives Mittelfeld,rechts,IFM,Nike,04.10.2020,30.06.2025,Schweiz U21,,18,0,"2,00 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"5,00 Mio. €",29.10.2020,36,36,,10,http://www.instagram.com/simonsohmjr,,,,23,"1,26",-,4,-,11,11,5,-,-,-,-,1.076'
Italien,20230421082500,https://www.transfermarkt.ch/stanko-juric/profil/spieler/388125,24,Stanko Juric,Serie B,Parma Calcio,2.Liga,26,"1,89 m",Kroatien,Defensives Mittelfeld,rechts,ohne Berater,,01.07.2021,30.06.2025,,,,,"1,20 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"1,40 Mio. €",06.06.2022,64,59,,0,http://instagram.com/stankojuric?igshid=1nbhgde3qibnh,,,,26,"1,46",-,-,-,5,11,7,-,-,-,-,1.742'
Italien,20230421082518,https://www.transfermarkt.ch/adrian-bernabe/profil/spieler/466802,16,Adrián Bernabé,Serie B,Parma Calcio,2.Liga,21,"1,70 m",Spanien,Zentrales Mittelfeld,links,"Puyol, De la Peña & Sostres",,07.07.2021,30.06.2025,Spanien U21,,1,0,"6,00 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"6,00 Mio. €",06.06.2022,61,59,,5,http://www.instagram.com/adriabernabe/,,,,24,"1,33",1,1,-,4,12,4,-,-,-,1.750',1.750'
Italien,20230421082529,https://www.transfermarkt.ch/nahuel-estevez/profil/spieler/552472,8,Nahuel Estévez,Serie B,Parma Calcio,2.Liga,27,"1,81 m",Argentinien,Zentrales Mittelfeld,rechts,,,02.07.2022,30.06.2026,,,,,"1,40 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"2,00 Mio. €",23.03.2021,76,73,,8,,,,,31,"1,55",1,2,-,6,7,7,-,1,-,2.169',2.169'
Italien,20230421082553,https://www.transfermarkt.ch/drissa-camara/profil/spieler/614742,23,Drissa Camara,Serie B,Parma Calcio,2.Liga,21,"1,79 m",Elfenbeinküste,Zentrales Mittelfeld,rechts,Gr Sports,,01.07.2021,30.06.2024,Elfenbeink. U23,,0,0,"1,00 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"1,00 Mio. €",22.12.2022,15,21,,13,http://www.instagram.com/camara_drissa_baky/,,,,17,"1,59",3,2,-,12,5,2,-,1,-,202',606'
Italien,20230421082609,https://www.transfermarkt.ch/antoine-hainaut/profil/spieler/917375,20,Antoine Hainaut,Serie B,Parma Calcio,2.Liga,21,"1,87 m",Frankreich,Zentrales Mittelfeld,rechts,USM GROUP,,31.01.2022,-,,,,,400 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,400 Tsd. €,21.06.2022,9,11,,0,,,,,13,"2,00",-,-,-,10,3,2,1,-,-,-,340'
Italien,20230421082631,https://www.transfermarkt.ch/nathan-buayi-kiala/profil/spieler/743523,59,Nathan Buayi-Kiala,Serie B,Parma Calcio,2.Liga,19,,Frankreich,Zentrales Mittelfeld,rechts,ESN,,01.07.2022,30.06.2025,Frankreich U19,,6,0,200 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,200 Tsd. €,27.09.2022,0,0,,0,http://www.instagram.com/nathanbuayi/,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Italien,20230421082647,https://www.transfermarkt.ch/franco-vazquez/profil/spieler/76163,10,Franco Vázquez,Serie B,Parma Calcio,2.Liga,34,"1,87 m",Argentinien,Offensives Mittelfeld,links,QUAN SPORTS MANAGEMENT ITALIA,,01.07.2021,30.06.2023,,Argentinien,3,0,"2,40 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"18,00 Mio. €",27.10.2016,94,92,,33,http://www.instagram.com/fdv2289/,,,,31,"1,52",8,5,-,-,6,6,-,-,3,343',2.741'
Italien,20230421082701,https://www.transfermarkt.ch/valentin-mihaila/profil/spieler/535469,28,Valentin Mihaila,Serie B,Parma Calcio,2.Liga,23,"1,80 m",Rumänien,Linksaußen,rechts,Ioan Becali,,05.10.2020,30.06.2025,Rumänien,,10,1,"3,50 Mio. €Letzte Änderung: 20.03.2023",Mio. €,Letzte Änderung: 20.03.2023,"8,50 Mio. €",23.03.2021,21,15,,13,http://www.instagram.com/valentin_mihaila/,,,,11,"1,00",2,3,-,4,5,1,-,-,-,228',455'
Italien,20230421082714,https://www.transfermarkt.ch/dennis-man/profil/spieler/397486,98,Dennis Man,Serie B,Parma Calcio,2.Liga,24,"1,83 m",Rumänien,Rechtsaußen,links,Ioan Becali,Nike,29.01.2021,30.06.2025,Rumänien,,18,6,"4,00 Mio. €Letzte Änderung: 20.03.2023",Mio. €,Letzte Änderung: 20.03.2023,"11,00 Mio. €",23.03.2021,48,48,,15,http://www.instagram.com/dennismanofficial/,,,,23,"1,39",4,2,-,7,14,1,-,-,1,355',1.418'
Italien,20230421082725,https://www.transfermarkt.ch/luca-zanimacchia/profil/spieler/407265,17,Luca Zanimacchia,Serie B,Parma Calcio,2.Liga,24,"1,78 m",Italien,Rechtsaußen,rechts,Gr Sports,,29.01.2023,30.06.2023,,Italien U19,7,0,"2,00 Mio. €Letzte Änderung: 11.11.2022",Mio. €,Letzte Änderung: 11.11.2022,"2,00 Mio. €",06.06.2022,91,81,,17,http://www.instagram.com/zanimacchia/,,,,11,"1,64",1,1,-,1,7,1,-,-,-,805',805'
Italien,20230421082740,https://www.transfermarkt.ch/gabriel-charpentier/profil/spieler/660342,9,Gabriel Charpentier,Serie B,Parma Calcio,2.Liga,23,"1,88 m",Kongo,Mittelstürmer,rechts,Kp Management,,30.08.2022,30.06.2025,Kongo,,2,1,"2,40 Mio. €Letzte Änderung: 20.03.2023",Mio. €,Letzte Änderung: 20.03.2023,"3,50 Mio. €",15.03.2022,7,6,,0,,,,,7,"0,57",-,-,-,5,2,-,-,-,-,-,157'
Italien,20230421082755,https://www.transfermarkt.ch/adrian-benedyczak/profil/spieler/454386,7,Adrian Benedyczak,Serie B,Parma Calcio,2.Liga,22,"1,91 m",Polen,Mittelstürmer,beidfüßig,F-MG.COM,,01.07.2021,30.06.2025,Polen U21,,11,8,"1,80 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"2,00 Mio. €",15.03.2022,42,39,,15,http://www.instagram.com/benek_2000/,,,,27,"1,52",5,1,-,13,13,1,-,-,-,233',1.164'
Italien,20230421082806,https://www.transfermarkt.ch/roberto-inglese/profil/spieler/159337,45,Roberto Inglese,Serie B,Parma Calcio,2.Liga,31,"1,86 m",Italien,Mittelstürmer,rechts,Sopranzi Samuele,adidas,01.09.2020,30.06.2024,,Italien,0,0,"1,30 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"15,00 Mio. €",01.03.2019,48,47,,13,http://www.instagram.com/robertoingleseofficial/,,,,24,"1,42",4,1,-,8,14,1,-,-,-,349',1.397'
Italien,20230421082818,https://www.transfermarkt.ch/ange-yoan-bonny/profil/spieler/827734,13,Ange-Yoan Bonny,Serie B,Parma Calcio,2.Liga,19,"1,89 m",Frankreich,Mittelstürmer,rechts,Sport Profile,,31.08.2021,30.06.2024,Frankreich U20,,2,0,750 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,750 Tsd. €,22.12.2022,9,22,,3,http://www.instagram.com/bonnyoan/,,,,22,"1,23",1,-,-,19,3,4,-,-,-,638',638'
Italien,20230421082829,https://www.transfermarkt.ch/dario-sits/profil/spieler/806955,84,Dario Sits,Serie B,Parma Calcio,2.Liga,19,"1,87 m",Lettland,Mittelstürmer,rechts,CAA Base Ltd,,01.07.2022,30.06.2026,Lettland U19,,1,0,250 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,250 Tsd. €,27.09.2022,0,1,,0,http://www.instagram.com/dariosits/,,,,2,"1,50",-,-,-,2,-,-,-,-,-,-,38'
Italien,20230421082842,https://www.transfermarkt.ch/stefano-turati/profil/spieler/543666,22,Stefano Turati,Serie B,Frosinone,2.Liga,21,"1,88 m",Italien,Torwart,rechts,Football Now Limited,,04.07.2022,30.06.2023,Italien U21,,4,0,"3,50 Mio. €Letzte Änderung: 20.03.2023",Mio. €,Letzte Änderung: 20.03.2023,"3,50 Mio. €",20.03.2023,100,100,25,,http://www.instagram.com/stefanoturatii/,,20,19,33,"2,03",-,,-,-,-,2,-,-,,,2.970'
Italien,20230421082856,https://www.transfermarkt.ch/leonardo-loria/profil/spieler/386567,1,Leonardo Loria,Serie B,Frosinone,2.Liga,24,"1,95 m",Italien,Torwart,rechts,ohne Berater,,29.07.2022,30.06.2023,,Italien U20,3,0,275 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,300 Tsd. €,24.07.2020,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Italien,20230421082915,https://www.transfermarkt.ch/giuseppe-marciano/profil/spieler/460034,12,Giuseppe Marcianò,Serie B,Frosinone,2.Liga,22,"1,90 m",Italien,Torwart,rechts,,,01.09.2020,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,75 Tsd. €,13.12.2019,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Italien,20230421082937,https://www.transfermarkt.ch/luca-ravanelli/profil/spieler/312341,20,Luca Ravanelli,Serie B,Frosinone,2.Liga,26,"1,87 m",Italien,Innenverteidiger,rechts,Romano Eleven SAS,,26.08.2022,30.06.2023,,,,,800 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,800 Tsd. €,22.12.2022,71,71,,0,,,,,22,"2,18",-,-,-,-,-,4,-,-,-,-,1.980'
Italien,20230421083000,https://www.transfermarkt.ch/przemyslaw-szyminski/profil/spieler/255461,25,Przemyslaw Szyminski,Serie B,Frosinone,2.Liga,28,"1,85 m",Polen,Innenverteidiger,rechts,F-MG.COM,,24.07.2019,30.06.2025,,Polen U21,3,0,800 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,800 Tsd. €,29.12.2021,42,40,,2,,,,,15,"1,80",1,-,-,1,2,1,-,-,-,1.190',1.190'
Italien,20230421083014,https://www.transfermarkt.ch/fabio-lucioni/profil/spieler/160561,5,Fabio Lucioni,Serie B,Frosinone,2.Liga,35,"1,85 m",Italien,Innenverteidiger,links,,,01.07.2022,30.06.2023,,,,,600 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,900 Tsd. €,09.06.2017,76,76,,8,http://www.instagram.com/fabio_lucioni/,,,,26,"2,12",3,1,-,1,-,7,-,-,-,757',2.270'
Italien,20230421083039,https://www.transfermarkt.ch/ilario-monterisi/profil/spieler/550116,30,Ilario Monterisi,Serie B,Frosinone,2.Liga,21,"1,90 m",Italien,Innenverteidiger,rechts,,,01.07.2022,30.06.2023,,,,,250 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,250 Tsd. €,22.02.2021,12,14,,2,,,,,8,"2,00",1,-,-,4,1,1,-,-,-,420',420'
Italien,20230421083118,https://www.transfermarkt.ch/sergio-kalaj/profil/spieler/457237,23,Sergio Kalaj,Serie B,Frosinone,2.Liga,23,"1,93 m",Albanien,Innenverteidiger,rechts,TMP SOCCER srl,,13.01.2022,30.06.2026,Albanien U21,,7,0,150 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,150 Tsd. €,21.12.2021,15,17,,2,http://www.instagram.com/sergiokalaj/,,,,6,"1,67",-,1,-,1,1,3,-,-,-,-,500'
Italien,20230421083129,https://www.transfermarkt.ch/gianluca-frabotta/profil/spieler/386755,99,Gianluca Frabotta,Serie B,Frosinone,2.Liga,23,"1,87 m",Italien,Linker Verteidiger,links,Vigo Global Sport Services Srl,,01.09.2022,30.06.2023,,Italien U21,4,0,"1,60 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"2,50 Mio. €",29.10.2020,33,41,,7,http://www.instagram.com/gianluca_frabotta/,,,,20,"2,15",-,3,-,10,3,5,-,-,-,-,1.091'
Italien,20230421083145,https://www.transfermarkt.ch/matteo-cotali/profil/spieler/382567,29,Matteo Cotali,Serie B,Frosinone,2.Liga,25,"1,77 m",Italien,Linker Verteidiger,links,FK Sport Management SRL,,06.08.2021,30.06.2023,,,,,700 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,700 Tsd. €,22.12.2022,61,54,,0,,,,,22,"1,95",-,-,-,2,9,6,-,-,-,-,1.593'
Italien,20230421083206,https://www.transfermarkt.ch/mario-sampirisi/profil/spieler/160357,31,Mario Sampirisi,Serie B,Frosinone,2.Liga,30,"1,88 m",Italien,Rechter Verteidiger,rechts,Gr Sports,adidas,24.08.2022,30.06.2023,,Italien U21,1,0,750 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,"1,10 Mio. €",29.06.2015,71,69,,0,,,,,25,"2,04",-,-,-,3,3,2,-,-,-,-,1.936'
Italien,20230421083222,https://www.transfermarkt.ch/anthony-oyono/profil/spieler/804812,2,Anthony Oyono,Serie B,Frosinone,2.Liga,22,"1,84 m",Gabun,Rechter Verteidiger,rechts,FK Sport Management SRL,,30.01.2022,30.06.2024,Gabun,,10,0,400 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,400 Tsd. €,22.12.2022,33,33,,4,,,,,13,"1,85",-,2,-,2,2,1,-,-,-,-,992'
Italien,20230421083237,https://www.transfermarkt.ch/luca-mazzitelli/profil/spieler/226025,36,Luca Mazzitelli,Serie B,Frosinone,2.Liga,27,"1,84 m",Italien,Zentrales Mittelfeld,rechts,GG11,adidas,23.08.2022,30.06.2023,,Italien U21,7,0,"2,50 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"4,00 Mio. €",12.10.2018,68,61,,13,http://www.instagram.com/lucamazzi36/,,,,22,"2,14",2,4,-,1,8,8,-,-,-,848',1.695'
Italien,20230421083251,https://www.transfermarkt.ch/daniel-boloca/profil/spieler/441515,11,Daniel Boloca,Serie B,Frosinone,2.Liga,24,"1,85 m",Rumänien,Zentrales Mittelfeld,rechts,Familienangehörige,Nike,09.11.2020,30.06.2025,Rumänien,,1,0,"1,40 Mio. €Letzte Änderung: 22.12.2022",Mio. €,Letzte Änderung: 22.12.2022,"1,40 Mio. €",22.12.2022,73,72,,2,,,,,26,"1,77",1,-,-,2,3,10,-,-,-,2.152',2.152'
Italien,20230421083259,https://www.transfermarkt.ch/karlo-lulic/profil/spieler/240252,8,Karlo Lulic,Serie B,Frosinone,2.Liga,26,"1,87 m",Kroatien,Zentrales Mittelfeld,rechts,BOLA CONSULTING,,30.08.2021,30.06.2024,,Kroatien U21,1,0,800 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,"1,00 Mio. €",08.10.2013,24,28,,6,,KreuzbandrissRückkehr voraussichtlich am 31.08.2023,,,20,"2,35",-,3,-,12,4,2,-,-,-,-,839'
Italien,20230421083311,https://www.transfermarkt.ch/marcus-rohden/profil/spieler/205809,7,Marcus Rohdén,Serie B,Frosinone,2.Liga,31,"1,82 m",Schweden,Zentrales Mittelfeld,rechts,HCM Sports Management,,13.08.2019,30.06.2023,Schweden,,17,2,700 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,"1,50 Mio. €",08.06.2017,76,67,,14,,,,,28,"2,25",3,4,-,3,17,7,-,-,-,667',2.000'
Italien,20230421083324,https://www.transfermarkt.ch/kalifa-kujabi/profil/spieler/679280,6,Kalifa Kujabi,Serie B,Frosinone,2.Liga,22,"1,85 m",Gambia,Zentrales Mittelfeld,links,D1MON1OS s.r.l.,Nike,30.03.2023,30.06.2024,,,,,100 Tsd. €Letzte Änderung: 22.12.2022,Tsd. €,Letzte Änderung: 22.12.2022,100 Tsd. €,01.02.2022,0,0,,0,,,,,,,,,,,,,,,,,
