league_country;scraping_time;link;no;name;league;club;image;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Norwegen;20230516134001;https://www.transfermarkt.ch/marcus-mehnert/profil/spieler/312594;77;Marcus Mehnert;Eliteserien;Strømsgodset;;1.Liga;350 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;350 Tsd. €;09.12.2022;25;1,85 m;Norwegen;Rechtsaußen;beidfüßig;Aneke/PMG;;10.02.2023;31.07.2026;;;;;;83;88;;29;;0;;;;;;;;;;;;;;;
Norwegen;20230516134028;https://www.transfermarkt.ch/albert-thorsen/profil/spieler/993400;66;Albert Thorsen;Eliteserien;Strømsgodset;;1.Liga;100 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;100 Tsd. €;09.12.2022;20;1,79 m;Norwegen;Rechtsaußen;rechts;;;24.06.2022;31.12.2024;;;;;;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516134054;https://www.transfermarkt.ch/jonatan-braut-brunes/profil/spieler/435587;9;Jonatan Braut Brunes;Eliteserien;Strømsgodset;;1.Liga;500 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;500 Tsd. €;01.07.2022;22;1,88 m;Norwegen;Mittelstürmer;rechts;Aneke/PMG;;18.08.2022;31.12.2025;;;;;;50;62;;57;;0;;;;;;;;;;;;;;;
Norwegen;20230516134128;https://www.transfermarkt.ch/isak-pettersson/profil/spieler/296458;21;Isak Pettersson;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/296458-1548410441.jpg?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 02.11.2022;Tsd. €;Letzte Änderung: 02.11.2022;1,20 Mio. €;20.11.2019;25;1,81 m;Schweden;Torwart;links;BHM Sports Agency;;03.02.2023;31.12.2023;;;;1;0;100;100;100;;;0;7;3;6;1,83;-;;-;-;-;-;-;-;;;540'
Norwegen;20230516134153;https://www.transfermarkt.ch/marius-ulla/profil/spieler/539658;1;Marius Ulla;Eliteserien;Stabæk;;1.Liga;150 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;150 Tsd. €;09.12.2022;20;1,92 m;Norwegen;Torwart;rechts;KK Management;;01.01.2019;31.12.2023;;;;;;0;0;0;;;0;;;;;;;;;;;;;;;
Norwegen;20230516134216;https://www.transfermarkt.ch/leander-larona-gunnerod/profil/spieler/923506;12;Leander Larona Gunneröd;Eliteserien;Stabæk;;1.Liga;50 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;50 Tsd. €;09.12.2022;16;;Norwegen;Torwart;;;;03.02.2022;31.12.2025;;;;1;0;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516134242;https://www.transfermarkt.ch/nicolas-pignatel-jenssen/profil/spieler/539660;5;Nicolas Pignatel Jenssen;Eliteserien;Stabæk;;1.Liga;500 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;500 Tsd. €;09.12.2022;21;1,84 m;Norwegen;Innenverteidiger;rechts;Nordic Sky;;05.01.2018;31.12.2024;;;;;;0;0;;0;http://www.instagram.com/nicolas.pignatel/;0;;;;;;;;;;;;;;;
Norwegen;20230516134305;https://www.transfermarkt.ch/nicolai-naess/profil/spieler/222275;3;Nicolai Naess;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/222275-1489615857.jpg?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;750 Tsd. €;24.05.2017;30;1,83 m;Norwegen;Innenverteidiger;rechts;KK Management;;11.03.2022;31.12.2025;;;;2;0;100;98;;25;;0;;;6;1,83;-;2;-;-;2;1;-;-;-;-;531'
Norwegen;20230516134326;https://www.transfermarkt.ch/andreas-skovgaard/profil/spieler/355512;6;Andreas Skovgaard;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/355512-1567759148.jpg?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;700 Tsd. €;10.12.2020;26;1,85 m;Dänemark;Innenverteidiger;links;NINE Group;;15.02.2023;31.12.2024;;;;1;0;100;100;;0;;0;;;6;1,83;-;-;-;-;-;1;-;-;-;-;540'
Norwegen;20230516134347;https://www.transfermarkt.ch/simen-wangberg/profil/spieler/107462;4;Simen Wangberg;Eliteserien;Stabæk;;1.Liga;250 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;700 Tsd. €;29.12.2012;32;1,88 m;Norwegen;Innenverteidiger;rechts;Jan Ludvigsen;;05.05.2021;31.12.2023;;;;3;0;0;1;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516134409;https://www.transfermarkt.ch/kasper-pedersen/profil/spieler/261055;2;Kasper Pedersen;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/261055-1560844292.jpg?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;450 Tsd. €;18.12.2017;30;1,85 m;Dänemark;Innenverteidiger;rechts;Score_;;01.08.2021;31.12.2023;;;;;;100;100;;13;;0;;;6;1,83;1;-;-;-;-;-;-;-;-;540';540'
Norwegen;20230516134434;https://www.transfermarkt.ch/filip-hornburg/profil/spieler/1002259;25;Filip Hornburg;Eliteserien;Stabæk;;1.Liga;50 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;50 Tsd. €;09.12.2022;18;1,82 m;Norwegen;Innenverteidiger;rechts;Nordic Scouting AS;;02.02.2022;31.12.2025;;;;;;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516134459;https://www.transfermarkt.ch/olav-lilleoren-veum/profil/spieler/751476;31;Olav Lilleören Veum;Eliteserien;Stabæk;;1.Liga;50 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;50 Tsd. €;29.07.2021;19;1,85 m;Norwegen;Innenverteidiger;rechts;;;31.05.2021;31.12.2025;;;;2;0;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516134522;https://www.transfermarkt.ch/nikolas-walstad/profil/spieler/308457;11;Nikolas Walstad;Eliteserien;Stabæk;;1.Liga;300 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;300 Tsd. €;03.01.2022;26;1,79 m;Norwegen;Linker Verteidiger;links;Aneke/PMG;;08.01.2023;31.12.2025;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516134553;https://www.transfermarkt.ch/thor-lange/profil/spieler/234183;13;Thor Lange;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/234183-1589740118.jpg?lm=1;1.Liga;250 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;350 Tsd. €;06.10.2021;29;1,83 m;Dänemark;Linker Verteidiger;links;;;15.03.2022;31.12.2023;;;;;;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516134619;https://www.transfermarkt.ch/fillip-jenssen-riise/profil/spieler/1068118;36;Fillip Jenssen Riise;Eliteserien;Stabæk;;1.Liga;25 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;25 Tsd. €;09.12.2022;16;;Norwegen;Linker Verteidiger;rechts;Berater bekannt - Spieler unter 18;;08.11.2022;31.12.2025;;;;0;0;0;0;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516134645;https://www.transfermarkt.ch/sturla-ottesen/profil/spieler/666526;15;Sturla Ottesen;Eliteserien;Stabæk;;1.Liga;400 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;400 Tsd. €;09.12.2022;21;1,81 m;Norwegen;Rechter Verteidiger;rechts;Keypass AS;;05.10.2020;31.12.2023;;;;;;100;93;;13;;0;;;;;;;;;;;;;;;
Norwegen;20230516134711;https://www.transfermarkt.ch/tobias-pachonik/profil/spieler/161549;33;Tobias Pachonik;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/161549-1551288133.jpg?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 07.10.2022;Tsd. €;Letzte Änderung: 07.10.2022;1,00 Mio. €;12.03.2020;28;1,85 m;Deutschland;Rechter Verteidiger;rechts;VIDA 11;;27.01.2023;31.12.2024;;;;;;50;49;;0;http://www.instagram.com/paacho/;0;;;4;1,75;-;-;-;1;1;-;-;-;-;-;262'
Norwegen;20230516134736;https://www.transfermarkt.ch/fredrik-krogstad/profil/spieler/323363;14;Fredrik Krogstad;Eliteserien;Stabæk;;1.Liga;450 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;450 Tsd. €;09.12.2022;27;1,81 m;Norwegen;Zentrales Mittelfeld;rechts;Aneke/PMG;;21.02.2022;31.12.2023;;;;;;100;100;;25;;0;;;;;;;;;;;;;;;
Norwegen;20230516134803;https://www.transfermarkt.ch/fredrik-haugen/profil/spieler/73450;7;Fredrik Haugen;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/73450-1580820569.jpg?lm=1;1.Liga;350 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;1,00 Mio. €;23.12.2017;30;1,82 m;Norwegen;Zentrales Mittelfeld;rechts;Daniel Steinfeld;;08.01.2023;31.12.2024;;;;;;0;18;;0;;0;;;3;2,00;-;-;-;3;-;-;-;-;-;-;93'
Norwegen;20230516134829;https://www.transfermarkt.ch/jonatan-lucca/profil/spieler/232577;47;Jonatan Lucca;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/232577-1548346453.png?lm=1;1.Liga;275 Tsd. €Letzte Änderung: 27.06.2022;Tsd. €;Letzte Änderung: 27.06.2022;1,00 Mio. €;07.06.2019;28;1,84 m;Brasilien;Zentrales Mittelfeld;links;ELITE INTERNACIONAL ...;;28.01.2023;31.12.2023;;;;;;100;92;;0;http://www.instagram.com/jonatanlucca47/;0;;;6;1,83;-;-;-;-;1;-;-;-;-;-;495'
Norwegen;20230516134853;https://www.transfermarkt.ch/curtis-edwards/profil/spieler/244223;8;Curtis Edwards;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/244223-1548498060.jpg?lm=1;1.Liga;250 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;900 Tsd. €;16.01.2019;29;1,83 m;England;Zentrales Mittelfeld;rechts;BHM Sports Agency;;13.02.2022;31.12.2023;;;;;;83;75;;13;;0;;;6;1,83;1;-;-;1;3;-;-;-;-;407';407'
Norwegen;20230516134917;https://www.transfermarkt.ch/kaloyan-kostadinov/profil/spieler/590205;24;Kaloyan Kostadinov;Eliteserien;Stabæk;;1.Liga;250 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;300 Tsd. €;31.12.2020;20;1,78 m;Norwegen;Zentrales Mittelfeld;rechts;Aneke/PMG;;01.04.2020;31.12.2023;;;;;;0;4;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516134942;https://www.transfermarkt.ch/aleksander-andresen/profil/spieler/902487;20;Aleksander Andresen;Eliteserien;Stabæk;;1.Liga;100 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;100 Tsd. €;09.12.2022;18;1,75 m;Norwegen;Linkes Mittelfeld;links;Keypass AS;;15.01.2021;31.12.2023;;;;;;33;39;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516135008;https://www.transfermarkt.ch/herman-geelmuyden/profil/spieler/539670;10;Herman Geelmuyden;Eliteserien;Stabæk;;1.Liga;700 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;700 Tsd. €;09.12.2022;21;1,75 m;Norwegen;Offensives Mittelfeld;links;Keypass AS;Nike;01.02.2021;31.12.2025;;;;;;17;21;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516135032;https://www.transfermarkt.ch/kevin-kabran/profil/spieler/223090;19;Kevin Kabran;Eliteserien;Stabæk;;1.Liga;400 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;500 Tsd. €;28.06.2019;29;1,85 m;Schweden;Rechtsaußen;rechts;BHM Sports Agency;;23.03.2023;31.12.2023;;;;;;33;48;;25;;0;;;;;;;;;;;;;;;
Norwegen;20230516135102;https://www.transfermarkt.ch/mushaga-bakenga/profil/spieler/121577;9;Mushaga Bakenga;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/121577-1406658289.jpg?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 06.01.2023;Tsd. €;Letzte Änderung: 06.01.2023;2,00 Mio. €;03.04.2012;30;1,81 m;Norwegen;Mittelstürmer;rechts;FA Sport;;09.02.2023;31.12.2023;;;;1;0;83;74;;13;;0;;;6;1,83;-;1;-;1;4;1;-;-;-;-;397'
Norwegen;20230516135127;https://www.transfermarkt.ch/kasper-hogh/profil/spieler/542877;69;Kasper Högh;Eliteserien;Stabæk;https://img.a.transfermarkt.technology/portrait/header/542877-1683233728.png?lm=1;1.Liga;350 Tsd. €Letzte Änderung: 22.12.2022;Tsd. €;Letzte Änderung: 22.12.2022;400 Tsd. €;20.06.2022;22;1,86 m;Dänemark;Mittelstürmer;rechts;NINE Group;;18.01.2023;31.12.2023;;;;;;100;89;;25;;0;;;6;1,83;2;-;-;-;3;1;-;-;-;241';481'
Norwegen;20230516135211;https://www.transfermarkt.ch/philip-schie/profil/spieler/920926;22;Philip Schie;Eliteserien;Stabæk;;1.Liga;50 Tsd. €Letzte Änderung: 01.04.2023;Tsd. €;Letzte Änderung: 01.04.2023;50 Tsd. €;01.04.2023;19;1,82 m;Norwegen;Mittelstürmer;beidfüßig;Sky Agency Sports;;06.03.2023;31.12.2024;;;;;;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516135252;https://www.transfermarkt.ch/anders-kristiansen/profil/spieler/62124;21;Anders Kristiansen;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/62124-1582724666.jpg?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;500 Tsd. €;23.12.2017;33;1,83 m;Norwegen;Torwart;rechts;Keypass AS;;15.01.2021;31.12.2024;;;;;;50;50;0;;;0;2;2;3;1,33;-;;-;-;-;-;-;-;;;270'
Norwegen;20230516135318;https://www.transfermarkt.ch/jarik-sundling/profil/spieler/1031295;12;Jarik Sundling;Eliteserien;Sarpsborg 08;;1.Liga;50 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;50 Tsd. €;09.12.2022;18;1,89 m;Norwegen;Torwart;rechts;TPSportManagement;;23.11.2021;31.12.2024;;;;;;0;0;0;;;0;;;;;;;;;;;;;;;
Norwegen;20230516135343;https://www.transfermarkt.ch/leander-oy/profil/spieler/905220;40;Leander Öy;Eliteserien;Sarpsborg 08;;1.Liga;50 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;50 Tsd. €;03.01.2022;19;1,82 m;Norwegen;Torwart;rechts;YiTB;;30.08.2021;31.12.2023;;;;;;50;50;0;;;0;;;;;;;;;;;;;;;
Norwegen;20230516135414;https://www.transfermarkt.ch/bjorn-inge-utvik/profil/spieler/226530;4;Björn Inge Utvik;Eliteserien;Sarpsborg 08;;1.Liga;400 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;400 Tsd. €;07.12.2014;27;1,83 m;Norwegen;Innenverteidiger;rechts;Solbakken / Player ...;;16.01.2018;31.12.2023;;;;7;1;100;100;;20;;0;;;;;;;;;;;;;;;
Norwegen;20230516135434;https://www.transfermarkt.ch/sigurd-kvile/profil/spieler/400109;3;Sigurd Kvile;Eliteserien;Sarpsborg 08;;1.Liga;300 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;300 Tsd. €;03.01.2022;23;1,90 m;Norwegen;Innenverteidiger;rechts;HGH Management;;31.03.2023;31.07.2023;;;;;;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516135504;https://www.transfermarkt.ch/anton-skipper/profil/spieler/400538;31;Anton Skipper;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/400538-1629726363.jpg?lm=1;1.Liga;250 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;500 Tsd. €;09.09.2019;23;1,94 m;Dänemark;Innenverteidiger;rechts;Boutique Transfers;;24.01.2022;31.12.2024;;;;2;0;100;98;;0;;0;;;6;1,50;-;-;-;-;1;1;-;-;-;-;530'
Norwegen;20230516135526;https://www.transfermarkt.ch/magnar-odegaard/profil/spieler/106437;5;Magnar Ödegaard;Eliteserien;Sarpsborg 08;;1.Liga;200 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;400 Tsd. €;07.12.2014;30;1,86 m;Norwegen;Innenverteidiger;rechts;;;01.08.2019;31.12.2025;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516135557;https://www.transfermarkt.ch/markus-welinder/profil/spieler/932066;77;Markus Welinder;Eliteserien;Sarpsborg 08;;1.Liga;100 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;100 Tsd. €;09.12.2022;19;1,85 m;Norwegen;Innenverteidiger;rechts;Nordic Scouting AS;;01.01.2023;-;;;;4;1;0;0;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516135619;https://www.transfermarkt.ch/elias-haug/profil/spieler/923525;2;Elias Haug;Eliteserien;Sarpsborg 08;;1.Liga;50 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;50 Tsd. €;09.12.2022;17;1,85 m;Norwegen;Innenverteidiger;rechts;;;16.04.2021;31.12.2023;;;;2;0;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516135642;https://www.transfermarkt.ch/joachim-soltvedt/profil/spieler/326875;17;Joachim Soltvedt;Eliteserien;Sarpsborg 08;;1.Liga;400 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;400 Tsd. €;09.12.2022;27;1,88 m;Norwegen;Linker Verteidiger;links;Daniel Steinfeld;;14.02.2020;31.12.2024;;;;;;100;98;;40;;0;;;;;;;;;;;;;;;
Norwegen;20230516135707;https://www.transfermarkt.ch/joachim-thomassen/profil/spieler/73336;16;Joachim Thomassen;Eliteserien;Sarpsborg 08;;1.Liga;100 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;750 Tsd. €;29.12.2011;35;1,80 m;Norwegen;Linker Verteidiger;links;;;29.03.2014;31.12.2023;;;;;;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516135733;https://www.transfermarkt.ch/eirik-wichne/profil/spieler/351524;32;Eirik Wichne;Eliteserien;Sarpsborg 08;;1.Liga;350 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;400 Tsd. €;03.01.2022;26;1,74 m;Norwegen;Rechter Verteidiger;rechts;FA Sport;;15.01.2021;31.12.2023;;;;;;67;66;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516135758;https://www.transfermarkt.ch/peter-reinhardsen/profil/spieler/599489;20;Peter Reinhardsen;Eliteserien;Sarpsborg 08;;1.Liga;300 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;300 Tsd. €;09.12.2022;24;1,86 m;Norwegen;Rechter Verteidiger;rechts;goOn as;;08.01.2023;31.12.2024;;;;;;33;30;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516135824;https://www.transfermarkt.ch/jeppe-andersen/profil/spieler/148345;8;Jeppe Andersen;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/148345-1546870072.jpg?lm=1;1.Liga;700 Tsd. €Letzte Änderung: 14.12.2022;Tsd. €;Letzte Änderung: 14.12.2022;1,20 Mio. €;28.06.2019;30;1,78 m;Dänemark;Defensives Mittelfeld;rechts;Boutique Transfers;;08.01.2023;31.12.2025;;;;;;50;42;;20;;0;;;3;1,33;1;-;-;-;1;-;-;1;-;226';226'
Norwegen;20230516135853;https://www.transfermarkt.ch/serge-junior-ngouali/profil/spieler/148219;18;Serge-Junior Ngouali;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/148219-1548429113.jpg?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;800 Tsd. €;16.01.2019;31;1,75 m;Gabun;Defensives Mittelfeld;rechts;11MANGMT;;01.02.2022;30.06.2024;;;;15;0;33;28;;0;;0;;;2;2,00;-;-;1;-;1;-;-;-;-;-;151'
Norwegen;20230516135913;https://www.transfermarkt.ch/martin-hoyland/profil/spieler/376648;6;Martin Höyland;Eliteserien;Sarpsborg 08;;1.Liga;200 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;200 Tsd. €;31.12.2020;27;1,85 m;Norwegen;Defensives Mittelfeld;rechts;Aneke/PMG;;28.03.2022;31.12.2024;;;;;;0;15;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516135938;https://www.transfermarkt.ch/simon-tibbling/profil/spieler/192985;11;Simon Tibbling;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/192985-1491391048.jpg?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;3,00 Mio. €;15.07.2016;28;1,75 m;Schweden;Zentrales Mittelfeld;rechts;Elite Consulting;adidas;01.08.2022;31.12.2024;;;;;;83;65;;0;;0;;;6;1,50;-;-;-;1;4;-;-;-;-;-;351'
Norwegen;20230516140010;https://www.transfermarkt.ch/victor-torp/profil/spieler/403692;29;Victor Torp;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/403692-1626438172.jpg?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;500 Tsd. €;09.12.2022;23;1,78 m;Dänemark;Zentrales Mittelfeld;rechts;Boutique Transfers;;01.08.2022;31.07.2025;;;;;;100;99;;0;http://www.instagram.com/victortorp99/;0;;;6;1,50;-;-;-;-;1;-;-;-;-;-;536'
Norwegen;20230516140035;https://www.transfermarkt.ch/sander-christiansen/profil/spieler/432697;72;Sander Christiansen;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/432697-1528278146.jpg?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;75 Tsd. €;22.12.2021;22;1,85 m;Norwegen;Zentrales Mittelfeld;rechts;goOn as;;11.08.2022;31.12.2024;;;;0;0;0;3;;0;;0;;;3;2,00;-;-;-;3;-;-;-;-;-;-;17'
Norwegen;20230516140056;https://www.transfermarkt.ch/ramon-pascal-lundqvist/profil/spieler/238084;10;Ramon Pascal Lundqvist;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/238084-1567020107.jpg?lm=1;1.Liga;700 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;900 Tsd. €;12.03.2020;26;1,83 m;Schweden;Offensives Mittelfeld;rechts;MD Management;;08.03.2023;31.12.2023;;;;;;100;99;;40;http://www.instagram.com/ramonpascallundqvist/;0;;;6;1,50;-;2;-;-;2;-;-;-;-;-;532'
Norwegen;20230516140121;https://www.transfermarkt.ch/mikkel-maigaard/profil/spieler/265545;25;Mikkel Maigaard;Eliteserien;Sarpsborg 08;;1.Liga;600 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;600 Tsd. €;01.07.2022;27;1,80 m;Dänemark;Offensives Mittelfeld;rechts;Score_;;31.08.2021;31.12.2023;;;;10;2;100;100;;20;;0;;;;;;;;;;;;;;;
Norwegen;20230516140144;https://www.transfermarkt.ch/christopher-bonsu-baah/profil/spieler/1119447;90;Christopher Bonsu Baah;Eliteserien;Sarpsborg 08;;1.Liga;100 Tsd. €Letzte Änderung: 01.04.2023;Tsd. €;Letzte Änderung: 01.04.2023;100 Tsd. €;01.04.2023;18;;Ghana;Rechtsaußen;links;;;30.03.2023;31.12.2026;;;;;;100;93;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516140216;https://www.transfermarkt.ch/moubarack-compaore/profil/spieler/649432;26;Moubarack Compaoré;Eliteserien;Sarpsborg 08;;1.Liga;50 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;50 Tsd. €;26.07.2021;20;1,78 m;Burkina Faso;Rechtsaußen;;Youssoupha Fall;;12.07.2021;31.12.2024;;;;3;0;;;;;;0;;;;;;;;;;;;;;;
Norwegen;20230516140238;https://www.transfermarkt.ch/martin-hoel-andersen/profil/spieler/268682;7;Martin Hoel Andersen;Eliteserien;Sarpsborg 08;;1.Liga;300 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;300 Tsd. €;09.12.2022;27;1,87 m;Norwegen;Mittelstürmer;rechts;Next Wave;;08.01.2023;31.12.2024;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516140307;https://www.transfermarkt.ch/steffen-skalevik/profil/spieler/268645;15;Steffen Skalevik;Eliteserien;Sarpsborg 08;;1.Liga;200 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;600 Tsd. €;10.09.2018;30;1,80 m;Norwegen;Mittelstürmer;rechts;goOn as;;21.01.2019;31.12.2024;;;;;;17;24;;0;;0;;;;;;;;;;;;;;;
Norwegen;20230516140333;https://www.transfermarkt.ch/kristian-opseth/profil/spieler/267701;22;Kristian Opseth;Eliteserien;Sarpsborg 08;https://img.a.transfermarkt.technology/portrait/header/267701-1554717458.jpg?lm=1;1.Liga;150 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;700 Tsd. €;23.12.2017;33;1,89 m;Norwegen;Mittelstürmer;links;Daniel Steinfeld;;02.03.2021;31.12.2023;;;;;;17;32;;40;;0;;;6;1,50;2;-;-;5;1;-;-;-;-;87';174'
Norwegen;20230516140357;https://www.transfermarkt.ch/gustav-mogensen/profil/spieler/482105;23;Gustav Mogensen;Eliteserien;Sarpsborg 08;;1.Liga;100 Tsd. €Letzte Änderung: 09.12.2022;Tsd. €;Letzte Änderung: 09.12.2022;100 Tsd. €;09.12.2022;22;1,90 m;Dänemark;Mittelstürmer;rechts;Boutique Transfers;;01.08.2022;31.07.2025;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
