league_country;scraping_time;link;no;name;league;club;image;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Deutschland;20230516103832;https://www.transfermarkt.ch/meris-skenderovic/profil/spieler/284047;14;Meris Skenderovic;3. Liga;1860 München;https://img.a.transfermarkt.technology/portrait/header/284047-1626880728.jpg?lm=1;3.Liga;225 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;225 Tsd. €;08.12.2022;25;1,83 m;Deutschland;Mittelstürmer;links;Soccer and more;;01.07.2022;30.06.2024;;;Montenegro U21;15;4;28;31;;7;http://www.instagram.com/mero_09/;0;;;27;1,52;4;-;-;17;9;3;-;-;-;253';1.010'
Deutschland;20230516103851;https://www.transfermarkt.ch/mansour-ouro-tagba/profil/spieler/705020;9;Mansour Ouro-Tagba;Bayernliga Süd;1860 München II;;5.Liga;;;;;;18;1,90 m;Vereinigte Staaten;Mittelstürmer;rechts;Rummenigge Sport ...;;15.03.2023;30.06.2023;;;;;;0;12;;0;;0;;;;;;;;;;;;;;;
Deutschland;20230516103930;https://www.transfermarkt.ch/marius-funk/profil/spieler/170517;1;Marius Funk;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/170517-1658132017.jpg?lm=1;3.Liga;300 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;300 Tsd. €;22.12.2021;27;1,87 m;Deutschland;Torwart;rechts;fair-sport GmbH;;01.07.2022;30.06.2025;;;Deutschland U20;0;0;94;94;0;;http://www.instagram.com/funki_/;0;52;10;34;1,21;-;;1;-;-;2;-;-;;;3.060'
Deutschland;20230516103951;https://www.transfermarkt.ch/markus-ponath/profil/spieler/601917;40;Markus Ponath;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/601917-1658132086.jpg?lm=1;3.Liga;100 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;100 Tsd. €;05.10.2022;22;1,88 m;Deutschland;Torwart;rechts;4FC;;01.07.2022;30.06.2025;;;;;;6;6;0;;;0;2;1;2;1,50;-;;-;-;-;-;-;-;;;180'
Deutschland;20230516104014;https://www.transfermarkt.ch/maurice-dehler/profil/spieler/604354;22;Maurice Dehler;Bayernliga Süd;Ingolstadt II;https://img.a.transfermarkt.technology/portrait/header/604354-1658132110.jpg?lm=1;5.Liga;;;;;;19;1,91 m;Deutschland;Torwart;rechts;YOUnited Management ...;Elite Sport;01.07.2022;30.06.2024;;;;;;47;47;0;;;1;18;3;15;1,80;-;;-;-;-;1;-;-;;;1.350'
Deutschland;20230516104045;https://www.transfermarkt.ch/visar-musliu/profil/spieler/207623;16;Visar Musliu;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/207623-1658132135.jpg?lm=1;3.Liga;600 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;1,40 Mio. €;27.05.2021;28;1,87 m;Nordmazedonien;Innenverteidiger;beidfüßig;M-Soccermanagement;;19.01.2022;30.06.2024;;Nordmazedonien;;49;1;64;61;;0;;0;;;23;1,26;-;-;-;-;2;11;-;-;-;-;1.979'
Deutschland;20230516104109;https://www.transfermarkt.ch/nikola-stevanovic/profil/spieler/425733;15;Nikola Stevanovic;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/425733-1641818073.jpg?lm=1;3.Liga;300 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;600 Tsd. €;25.12.2021;24;1,90 m;Serbien;Innenverteidiger;rechts;MIV GESTFUT;;10.01.2022;30.06.2024;;;Serbien;1;0;11;15;;0;;1;;;9;1,22;-;-;-;5;2;-;-;-;-;-;469'
Deutschland;20230516104126;https://www.transfermarkt.ch/calvin-brackelmann/profil/spieler/358766;17;Calvin Brackelmann;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/358766-1633078014.jpg?lm=1;3.Liga;275 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;275 Tsd. €;08.12.2022;23;1,96 m;Deutschland;Innenverteidiger;links;Rummenigge Sport ...;;01.07.2022;30.06.2024;;;Deutschland U19;3;0;69;67;;6;;0;;;28;1,32;2;1;-;3;4;4;1;-;-;1.081';2.161'
Deutschland;20230516104148;https://www.transfermarkt.ch/maximilian-neuberger/profil/spieler/602821;38;Maximilian Neuberger;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/602821-1632992477.jpg?lm=1;3.Liga;150 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;200 Tsd. €;13.10.2021;23;1,88 m;Deutschland;Innenverteidiger;rechts;We'RR;;01.07.2021;30.06.2024;;;;;;17;16;;0;;0;;;8;0,75;-;-;-;2;1;3;-;-;-;-;505'
Deutschland;20230516104210;https://www.transfermarkt.ch/donald-nduka/profil/spieler/825721;4;Donald Nduka;Bayernliga Süd;Ingolstadt II;;5.Liga;;;;;;20;1,88 m;Deutschland;Innenverteidiger;;sportlobby;;01.07.2022;30.06.2024;;;;;;63;63;;7;;0;;;;;;;;;;;;;;;
Deutschland;20230516104247;https://www.transfermarkt.ch/dominik-franke/profil/spieler/288348;3;Dominik Franke;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/288348-1658132991.jpg?lm=1;3.Liga;275 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;350 Tsd. €;14.06.2021;24;1,84 m;Deutschland;Linker Verteidiger;links;spiel-gestalter;adidas;09.09.2020;30.06.2023;;;Deutschland U20;3;0;64;62;;0;;0;;;28;1,32;-;-;1;5;9;4;-;1;-;-;2.023'
Deutschland;20230516104304;https://www.transfermarkt.ch/marcel-costly/profil/spieler/274274;22;Marcel Costly;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/274274-1658133014.jpg?lm=1;3.Liga;300 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;500 Tsd. €;16.10.2018;27;1,83 m;Deutschland;Rechter Verteidiger;rechts;Unique Sports Group;;01.07.2022;30.06.2025;;;;;;86;83;;18;http://www.instagram.com/marcel.costly/;0;;;31;1,39;2;7;-;-;6;6;-;-;-;1.344';2.687'
Deutschland;20230516104329;https://www.transfermarkt.ch/david-udogu/profil/spieler/741402;47;David Udogu;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/741402-1605812162.jpeg?lm=1;3.Liga;125 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;125 Tsd. €;30.03.2023;20;1,82 m;Deutschland;Rechter Verteidiger;rechts;ROOF Talents;;11.01.2023;30.06.2025;;;;;;21;21;;0;;0;;;7;0,57;-;-;-;3;2;-;-;-;-;-;356'
Deutschland;20230516104353;https://www.transfermarkt.ch/thomas-rausch/profil/spieler/423067;45;Thomas Rausch;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/423067-1658133128.jpg?lm=1;3.Liga;75 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;75 Tsd. €;13.09.2022;23;1,76 m;Deutschland;Rechter Verteidiger;rechts;Michael Koppold;;01.07.2022;30.06.2025;;;Deutschland U18;0;0;8;9;;0;;1;;;8;1,25;-;-;-;5;3;-;-;-;-;-;292'
Deutschland;20230516104411;https://www.transfermarkt.ch/nunoo-sarpei/profil/spieler/451340;14;Nunoo Sarpei;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/451340-1658133155.jpg?lm=1;3.Liga;450 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;700 Tsd. €;16.06.2021;24;1,78 m;Ghana;Defensives Mittelfeld;rechts;M-Soccermanagement;Puma;01.01.2022;30.06.2025;;;;;;69;67;;4;http://www.instagram.com/warrior_king18/;0;;;28;1,32;1;1;-;3;8;5;-;-;-;2.168';2.168'
Deutschland;20230516104431;https://www.transfermarkt.ch/tobias-schrock/profil/spieler/130437;21;Tobias Schröck;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/130437-1658132428.jpg?lm=1;3.Liga;350 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;800 Tsd. €;23.01.2017;30;1,88 m;Deutschland;Defensives Mittelfeld;rechts;YOU FIRST;;01.07.2017;30.06.2024;;;;;;56;52;;0;;0;;;21;1,29;-;-;-;1;3;7;-;-;-;-;1.699'
Deutschland;20230516104453;https://www.transfermarkt.ch/denis-linsmayer/profil/spieler/84653;23;Denis Linsmayer;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/84653-1658133188.jpg?lm=1;3.Liga;250 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;1,25 Mio. €;19.06.2018;31;1,82 m;Deutschland;Defensives Mittelfeld;links;Unique Sports Group;;30.07.2021;30.06.2023;;;;;;33;36;;4;;0;;;24;1,21;1;1;-;12;6;4;-;-;-;1.096';1.096'
Deutschland;20230516104515;https://www.transfermarkt.ch/rico-preissinger/profil/spieler/206411;6;Rico Preißinger;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/206411-1658133246.jpg?lm=1;3.Liga;250 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;500 Tsd. €;08.01.2019;26;1,85 m;Deutschland;Zentrales Mittelfeld;beidfüßig;11CS/DSM;;29.08.2020;30.06.2023;;;Deutschland U18;0;0;47;42;;2;;1;;;22;1,23;-;1;-;5;13;6;1;1;-;-;1.369'
Deutschland;20230516104532;https://www.transfermarkt.ch/tim-civeja/profil/spieler/588747;8;Tim Civeja;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/588747-1658133277.jpg?lm=1;3.Liga;175 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;300 Tsd. €;11.01.2021;21;1,80 m;Deutschland;Zentrales Mittelfeld;beidfüßig;fair-sport GmbH;Nike;01.07.2022;30.06.2023;;;Deutschland U19;1;0;11;15;;4;http://instagram.com/tim_civ/;0;;;11;1,18;2;-;-;7;3;1;-;-;-;239';478'
Deutschland;20230516104545;https://www.transfermarkt.ch/felix-keidel/profil/spieler/815322;43;Felix Keidel;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/815322-1658132027.jpg?lm=1;3.Liga;125 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;125 Tsd. €;30.03.2023;19;1,78 m;Deutschland;Zentrales Mittelfeld;links;;;01.07.2022;30.06.2024;;;;;;28;27;;0;;0;;;13;0,77;-;-;-;3;6;2;-;-;-;-;864'
Deutschland;20230516104610;https://www.transfermarkt.ch/david-kopacz/profil/spieler/317739;29;David Kopacz;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/317739-1658133396.jpg?lm=1;3.Liga;300 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;400 Tsd. €;08.02.2021;23;1,80 m;Polen;Offensives Mittelfeld;rechts;Sports360 GmbH;;01.07.2022;30.06.2025;;;Polen U21;2;1;44;45;;2;;1;;;21;1,00;1;-;-;5;6;7;-;-;-;1.427';1.427'
Deutschland;20230516104628;https://www.transfermarkt.ch/maximilian-dittgen/profil/spieler/148197;10;Maximilian Dittgen;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/148197-1637160021.jpg?lm=1;3.Liga;450 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;650 Tsd. €;15.12.2021;28;1,82 m;Deutschland;Linksaußen;links;Headtrick GmbH & ...;;01.07.2022;30.06.2025;;;Deutschland U20;11;2;11;11;;4;http://www.instagram.com/max_dittgen17/;1;;;5;0,60;1;1;-;1;1;-;-;-;-;346';346'
Deutschland;20230516104645;https://www.transfermarkt.ch/arian-llugiqi/profil/spieler/698336;25;Arian Llugiqi;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/698336-1632992514.jpg?lm=1;3.Liga;150 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;150 Tsd. €;08.12.2022;20;1,87 m;Kosovo;Linksaußen;links;aim4more ...;;01.07.2021;30.06.2024;;;Kosovo U21;0;0;28;28;;6;;0;;;21;1,62;-;3;-;11;9;1;-;-;-;-;902'
Deutschland;20230516104701;https://www.transfermarkt.ch/tobias-bech/profil/spieler/528451;11;Tobias Bech;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/528451-1659722806.jpg?lm=1;3.Liga;600 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;600 Tsd. €;05.10.2022;21;1,89 m;Dänemark;Rechtsaußen;links;Boutique Transfers;;05.08.2022;30.06.2025;;Dänemark U20;;1;0;77;78;;33;;0;;;33;1,06;11;5;-;6;11;4;-;-;1;224';2.469'
Deutschland;20230516104721;https://www.transfermarkt.ch/jalen-hawkins/profil/spieler/433091;20;Jalen Hawkins;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/433091-1658133418.jpg?lm=1;3.Liga;175 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;175 Tsd. €;13.10.2021;22;1,77 m;Deutschland;Rechtsaußen;rechts;ROOF Talents;;01.07.2020;30.06.2023;;;USA U20;1;0;14;22;;4;;0;;;23;1,22;2;-;-;18;4;2;-;-;-;350';700'
Deutschland;20230516104743;https://www.transfermarkt.ch/pascal-testroet/profil/spieler/53521;37;Pascal Testroet;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/53521-1658133450.jpg?lm=1;3.Liga;500 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;1,00 Mio. €;08.01.2019;32;1,85 m;Deutschland;Mittelstürmer;beidfüßig;ROOF;;01.07.2022;30.06.2025;;;Deutschland U20;5;0;72;66;;30;http://www.instagram.com/pascal.paco.testroet/;1;;;31;1,13;8;7;-;5;16;1;-;-;2;264';2.111'
Deutschland;20230516104804;https://www.transfermarkt.ch/patrick-schmidt/profil/spieler/124416;9;Patrick Schmidt;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/124416-1658133598.jpg?lm=1;3.Liga;350 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;400 Tsd. €;02.04.2020;29;1,86 m;Deutschland;Mittelstürmer;rechts;Soccer and more;;31.08.2021;30.06.2024;;;Deutschland U19;1;0;61;60;;24;http://www.instagram.com/ps_schmidt/;0;;;32;1,38;9;3;-;10;15;3;-;-;1;217';1.952'
Deutschland;20230516104826;https://www.transfermarkt.ch/valmir-sulejmani/profil/spieler/193050;7;Valmir Sulejmani;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/193050-1658133478.jpg?lm=1;3.Liga;325 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;550 Tsd. €;16.06.2021;27;1,85 m;Kosovo;Mittelstürmer;links;Amin Sakman;;30.01.2022;30.06.2023;;;;;;11;10;;2;;0;;;11;0,91;1;-;-;7;3;-;1;-;-;302';302'
Deutschland;20230516104854;https://www.transfermarkt.ch/moussa-doumbouya/profil/spieler/565321;27;Moussa Doumbouya;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/565321-1658133629.jpg?lm=1;3.Liga;250 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;250 Tsd. €;23.06.2022;25;1,88 m;Guinea;Mittelstürmer;rechts;ALF Sports GmbH;;01.07.2022;30.06.2024;;;;;;44;48;;14;;0;;;29;1,24;3;4;-;13;11;4;-;-;-;494';1.481'
Deutschland;20230516104922;https://www.transfermarkt.ch/justin-butler/profil/spieler/453861;31;Justin Butler;3. Liga;FC Ingolstadt;https://img.a.transfermarkt.technology/portrait/header/453861-1658133655.jpg?lm=1;3.Liga;150 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;150 Tsd. €;15.12.2021;22;1,88 m;Deutschland;Mittelstürmer;rechts;fair-sport GmbH;;01.07.2020;30.06.2023;;;;;;25;34;;8;;0;;;28;1,25;2;2;-;19;4;4;-;-;-;512';1.023'
Deutschland;20230516104952;https://www.transfermarkt.ch/florian-stritzel/profil/spieler/148096;16;Florian Stritzel;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/148096-1532513765.jpg?lm=1;3.Liga;250 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;250 Tsd. €;25.09.2019;29;1,97 m;Deutschland;Torwart;beidfüßig;extratime GmbH;;02.07.2021;30.06.2024;;;;;;36;35;0;;http://www.instagram.com/strille31/?hl=de;0;16;1;13;1,62;-;;-;-;1;-;-;-;;;1.130'
Deutschland;20230516105015;https://www.transfermarkt.ch/arthur-lyska/profil/spieler/372127;31;Arthur Lyska;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/372127-1661863236.jpg?lm=1;3.Liga;175 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;175 Tsd. €;30.03.2023;22;1,88 m;Deutschland;Torwart;rechts;B360 Sports;;01.07.2019;30.06.2024;;;;;;61;60;50;;;1;28;8;23;2,09;-;;-;1;1;1;-;-;;;1.947'
Deutschland;20230516105040;https://www.transfermarkt.ch/mohamed-amsif/profil/spieler/45674;13;Mohamed Amsif;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/45674-1438078249.jpg?lm=1;3.Liga;150 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;1,00 Mio. €;13.01.2013;34;1,87 m;Marokko;Torwart;beidfüßig;AS Sports ...;;05.12.2022;30.06.2023;;;;;;5;10;0;;;0;6;-;2;0,00;-;;-;1;-;-;-;-;;;163'
Deutschland;20230516105112;https://www.transfermarkt.ch/lucas-becker/profil/spieler/570552;38;Lucas Becker;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/570552-1661863183.jpg?lm=1;3.Liga;25 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;25 Tsd. €;01.07.2021;21;1,93 m;Deutschland;Torwart;beidfüßig;Sports eXcellence ...;;01.07.2021;30.06.2023;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Deutschland;20230516105136;https://www.transfermarkt.ch/ahmet-gurleyen/profil/spieler/397696;3;Ahmet Gürleyen;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/397696-1532594961.jpg?lm=1;3.Liga;350 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;600 Tsd. €;18.12.2018;24;1,93 m;Deutschland;Innenverteidiger;rechts;ROOF;;01.07.2021;30.06.2023;;;;;;78;74;;3;http://www.instagram.com/ahmetguerleyen/;0;;;30;1,80;2;-;-;2;5;5;-;1;-;1.206';2.412'
Deutschland;20230516105202;https://www.transfermarkt.ch/sascha-mockenhaupt/profil/spieler/147216;4;Sascha Mockenhaupt;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/147216-1469005582.jpg?lm=1;3.Liga;300 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;500 Tsd. €;22.10.2015;31;1,87 m;Deutschland;Innenverteidiger;rechts;PESM;;04.01.2017;30.06.2024;;;;;;81;84;;6;http://www.instagram.com/m_ocki;0;;;32;1,84;1;3;-;3;2;1;-;-;-;2.712';2.712'
Deutschland;20230516105227;https://www.transfermarkt.ch/florian-carstens/profil/spieler/334543;17;Florian Carstens;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/334543-1531470952.jpg?lm=1;3.Liga;300 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;600 Tsd. €;12.06.2019;24;1,92 m;Deutschland;Innenverteidiger;rechts;Briem Soccer ...;;01.07.2021;30.06.2025;;;;;;50;47;;3;;0;;;22;1,73;2;-;-;4;5;4;-;-;-;756';1.512'
Deutschland;20230516105251;https://www.transfermarkt.ch/max-reinthaler/profil/spieler/202838;15;Max Reinthaler;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/202838-1644997948.jpg?lm=1;3.Liga;250 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;250 Tsd. €;05.10.2022;28;1,93 m;Italien;Innenverteidiger;rechts;Players Factory;;01.07.2022;30.06.2024;;;;;;64;66;;4;;0;;;29;1,93;3;-;-;6;3;7;-;-;-;711';2.133'
Deutschland;20230516105317;https://www.transfermarkt.ch/nico-rieble/profil/spieler/166281;27;Nico Rieble;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/166281-1661862752.jpg?lm=1;3.Liga;175 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;400 Tsd. €;27.03.2017;27;1,83 m;Deutschland;Innenverteidiger;beidfüßig;Lokurlu;adidas;01.07.2021;30.06.2023;;;;;;14;16;;0;;0;;;11;1,91;-;-;-;6;1;2;-;-;-;-;531'
Deutschland;20230516105339;https://www.transfermarkt.ch/dominik-bauer/profil/spieler/675550;39;Dominik Bauer;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/675550-1661862827.jpg?lm=1;3.Liga;25 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;25 Tsd. €;01.07.2022;20;1,89 m;Deutschland;Innenverteidiger;links;;;01.07.2022;30.06.2023;;;;;;0;0;;0;;1;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Deutschland;20230516105406;https://www.transfermarkt.ch/brooklyn-ezeh/profil/spieler/521474;37;Brooklyn Ezeh;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/521474-1663064206.jpg?lm=1;3.Liga;500 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;500 Tsd. €;30.03.2023;21;1,88 m;Deutschland;Linker Verteidiger;links;M&M sportsManagement;;05.07.2022;30.06.2024;;;;;;89;84;;12;;0;;;32;1,88;2;6;-;-;11;11;-;-;-;1.369';2.737'
Deutschland;20230516105438;https://www.transfermarkt.ch/dennis-kempe/profil/spieler/31215;25;Dennis Kempe;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/31215-1532439341.jpg?lm=1;3.Liga;100 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;600 Tsd. €;16.01.2012;36;1,87 m;Deutschland;Linker Verteidiger;links;Unique Sports Group;;25.08.2020;30.06.2023;;;;;;0;2;;1;;0;;;6;2,67;-;1;-;6;-;1;-;-;-;-;75'
Deutschland;20230516105507;https://www.transfermarkt.ch/nassim-elouarti/profil/spieler/924330;3;Nassim Elouarti;;SV Wehen U19;;;;;;;;18;1,80 m;Deutschland;Linker Verteidiger;;Bektas Demirtas;;01.07.2022;30.06.2026;;;;;;;;;;;0;;;;;;;;;;;;;;;
Deutschland;20230516105553;https://www.transfermarkt.ch/thijmen-goppel/profil/spieler/342240;9;Thijmen Goppel;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/342240-1661862559.jpg?lm=1;3.Liga;500 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;500 Tsd. €;30.03.2023;26;1,78 m;Niederlande;Rechter Verteidiger;rechts;Iconics Management;;20.07.2021;30.06.2025;;;;;;42;42;;13;;1;;;18;1,94;3;6;-;3;7;2;-;-;-;450';1.349'
Deutschland;20230516105617;https://www.transfermarkt.ch/gino-fechner/profil/spieler/264633;6;Gino Fechner;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/264633-1661862902.jpg?lm=1;3.Liga;250 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;350 Tsd. €;22.01.2018;25;1,88 m;Deutschland;Rechter Verteidiger;beidfüßig;CS;Nike;01.07.2021;30.06.2023;;;;;;50;52;;4;;0;;;27;2,11;1;2;-;9;7;5;-;-;-;1.671';1.671'
Deutschland;20230516105643;https://www.transfermarkt.ch/emanuel-taffertshofer/profil/spieler/196785;5;Emanuel Taffertshofer;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/196785-1661862957.jpg?lm=1;3.Liga;325 Tsd. €Letzte Änderung: 30.03.2023;Tsd. €;Letzte Änderung: 30.03.2023;400 Tsd. €;23.01.2017;28;1,74 m;Deutschland;Defensives Mittelfeld;rechts;SoccerQ GmbH;;01.07.2021;30.06.2025;;;;;;61;62;;6;;0;;;31;1,74;1;3;-;9;9;3;-;-;-;2.013';2.013'
Deutschland;20230516105710;https://www.transfermarkt.ch/bjarke-jacobsen/profil/spieler/239987;19;Bjarke Jacobsen;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/239987-1661862597.jpg?lm=1;3.Liga;325 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;600 Tsd. €;08.06.2019;29;1,90 m;Dänemark;Defensives Mittelfeld;rechts;PRIME PERFORMER ...;;01.07.2021;30.06.2025;;;;;;72;69;;7;;0;;;30;1,77;1;4;1;4;6;6;-;-;-;2.243';2.243'
Deutschland;20230516105737;https://www.transfermarkt.ch/sebastian-mrowca/profil/spieler/124568;10;Sebastian Mrowca;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/124568-1468420218.jpg?lm=1;3.Liga;250 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;450 Tsd. €;25.09.2019;29;1,77 m;Polen;Defensives Mittelfeld;beidfüßig;Haspel ...;;01.07.2014;30.06.2023;;;;;;47;51;;6;;0;;;27;1,74;-;4;-;10;5;6;1;-;-;-;1.652'
Deutschland;20230516105803;https://www.transfermarkt.ch/robin-heusser/profil/spieler/337042;7;Robin Heußer;3. Liga;Wehen Wiesbaden;https://img.a.transfermarkt.technology/portrait/header/337042-1661863075.jpg?lm=1;3.Liga;225 Tsd. €Letzte Änderung: 08.12.2022;Tsd. €;Letzte Änderung: 08.12.2022;225 Tsd. €;08.12.2022;24;1,70 m;Deutschland;Defensives Mittelfeld;rechts;ASBW Sport Marketing;;01.07.2022;30.06.2024;;;;;;50;51;;4;;0;;;30;1,73;1;2;-;12;8;1;-;1;-;1.644';1.644'
